test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-GQ602_000001	gene-GQ602_000001	GQ602_000001	JAACLJ010000001.1:7248-9339	q1	q2	OK	56.6211	52.5471	-0.107729	-0.419981	0.67355	0.997134	no
gene-GQ602_000002	gene-GQ602_000002	GQ602_000002	JAACLJ010000001.1:9795-12754	q1	q2	OK	62.1169	66.6831	0.102336	0.407666	0.67905	0.997134	no
gene-GQ602_000003	gene-GQ602_000003	GQ602_000003	JAACLJ010000001.1:13446-14168	q1	q2	OK	1660.04	1630.39	-0.0260011	-0.0888533	0.92755	0.997134	no
gene-GQ602_000004	gene-GQ602_000004	GQ602_000004	JAACLJ010000001.1:14959-17524	q1	q2	OK	40.1953	39.3931	-0.0290848	-0.113403	0.9089	0.997134	no
gene-GQ602_000005	gene-GQ602_000005	GQ602_000005	JAACLJ010000001.1:19118-20048	q1	q2	OK	71.1103	73.8249	0.0540499	0.20225	0.83525	0.997134	no
gene-GQ602_000006	gene-GQ602_000006	GQ602_000006	JAACLJ010000001.1:20603-23396	q1	q2	OK	338.018	387.243	0.196139	0.652306	0.50945	0.997134	no
gene-GQ602_000007	gene-GQ602_000007	GQ602_000007	JAACLJ010000001.1:24489-25518	q1	q2	OK	56.7833	64.4669	0.183093	0.678521	0.4967	0.997134	no
gene-GQ602_000008	gene-GQ602_000008	GQ602_000008	JAACLJ010000001.1:26914-28263	q1	q2	OK	276.858	283.926	0.0363729	0.141145	0.88145	0.997134	no
gene-GQ602_000009	gene-GQ602_000009	GQ602_000009	JAACLJ010000001.1:31511-33649	q1	q2	OK	3.47737	4.95082	0.509672	1.10021	0.2699	0.997134	no
gene-GQ602_000010	gene-GQ602_000010	GQ602_000010	JAACLJ010000001.1:33734-35358	q1	q2	OK	114.342	125.932	0.139293	0.555074	0.57635	0.997134	no
gene-GQ602_000011	gene-GQ602_000011	GQ602_000011	JAACLJ010000001.1:35682-37482	q1	q2	OK	77.0555	77.3831	0.00611953	0.0241055	0.9805	0.997134	no
gene-GQ602_000012	gene-GQ602_000012	GQ602_000012	JAACLJ010000001.1:38317-40364	q1	q2	NOTEST	0.884878	1.33693	0.595374	0	1	1	no
gene-GQ602_000013	gene-GQ602_000013	GQ602_000013	JAACLJ010000001.1:42052-43468	q1	q2	NOTEST	1.30073	1.14189	-0.187906	0	1	1	no
gene-GQ602_000014	gene-GQ602_000014	GQ602_000014	JAACLJ010000001.1:43933-46756	q1	q2	OK	117.173	95.3749	-0.296962	-1.15903	0.24785	0.997134	no
gene-GQ602_000015	gene-GQ602_000015	GQ602_000015	JAACLJ010000001.1:48340-50432	q1	q2	OK	142.273	138.026	-0.0437257	-0.172092	0.8608	0.997134	no
gene-GQ602_000016	gene-GQ602_000016	GQ602_000016	JAACLJ010000001.1:51468-53345	q1	q2	OK	3570.94	3333.59	-0.0992253	-0.194297	0.8423	0.997134	no
gene-GQ602_000017	gene-GQ602_000017	GQ602_000017	JAACLJ010000001.1:55940-56279	q1	q2	OK	2.19351	4.26774	0.960234	0.649222	0.56985	0.997134	no
gene-GQ602_000018	gene-GQ602_000018	GQ602_000018	JAACLJ010000001.1:57240-58908	q1	q2	OK	45.022	57.1007	0.342878	1.30488	0.1908	0.997134	no
gene-GQ602_000019	gene-GQ602_000019	GQ602_000019	JAACLJ010000001.1:59450-60518	q1	q2	OK	1.77087	3.65761	1.04644	1.56258	0.13345	0.997134	no
gene-GQ602_000020	gene-GQ602_000020	GQ602_000020	JAACLJ010000001.1:60778-62020	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-GQ602_000021	gene-GQ602_000021	GQ602_000021	JAACLJ010000001.1:63556-66910	q1	q2	NOTEST	0.363968	0.53336	0.551299	0	1	1	no
gene-GQ602_000022	gene-GQ602_000022	GQ602_000022	JAACLJ010000001.1:67368-69027	q1	q2	OK	11.4643	13.5779	0.244119	0.726489	0.47075	0.997134	no
gene-GQ602_000023	gene-GQ602_000023	GQ602_000023	JAACLJ010000001.1:69090-70159	q1	q2	OK	24.8466	29.7439	0.259547	0.822861	0.41115	0.997134	no
gene-GQ602_000024	gene-GQ602_000024	GQ602_000024	JAACLJ010000001.1:70477-70771	q1	q2	OK	67.5875	38.8014	-0.800647	-1.54924	0.1318	0.997134	no
gene-GQ602_000025	gene-GQ602_000025	GQ602_000025	JAACLJ010000001.1:70833-71406	q1	q2	OK	25.3753	21.7616	-0.221641	-0.5404	0.5856	0.997134	no
gene-GQ602_000026	gene-GQ602_000026	GQ602_000026	JAACLJ010000001.1:71970-80132	q1	q2	OK	22.5072	23.8887	0.085942	0.342358	0.7271	0.997134	no
gene-GQ602_000027	gene-GQ602_000027	GQ602_000027	JAACLJ010000001.1:80516-83160	q1	q2	OK	7.82052	8.51827	0.123296	0.334287	0.74565	0.997134	no
gene-GQ602_000028	gene-GQ602_000028	GQ602_000028	JAACLJ010000001.1:84060-86419	q1	q2	OK	44.1957	42.1138	-0.0696139	-0.272204	0.7844	0.997134	no
gene-GQ602_000029	gene-GQ602_000029	GQ602_000029	JAACLJ010000001.1:86570-88115	q1	q2	OK	11.7825	11.2201	-0.0705638	-0.19025	0.8475	0.997134	no
gene-GQ602_000030	gene-GQ602_000030	GQ602_000030	JAACLJ010000001.1:88618-89594	q1	q2	OK	11.5904	15.6119	0.429725	1.09378	0.2765	0.997134	no
gene-GQ602_000031	gene-GQ602_000031	GQ602_000031	JAACLJ010000001.1:90568-91849	q1	q2	OK	42.7978	39.6587	-0.1099	-0.403559	0.6784	0.997134	no
gene-GQ602_000032	gene-GQ602_000032	GQ602_000032	JAACLJ010000001.1:92537-94237	q1	q2	OK	141.678	142.46	0.00793549	0.0315137	0.97385	0.997134	no
gene-GQ602_000033	gene-GQ602_000033	GQ602_000033	JAACLJ010000001.1:95066-95609	q1	q2	OK	23.2899	17.3597	-0.423961	-0.982476	0.3274	0.997134	no
gene-GQ602_000034	gene-GQ602_000034	GQ602_000034	JAACLJ010000001.1:96422-97593	q1	q2	OK	35.4235	39.2199	0.146877	0.522848	0.5918	0.997134	no
gene-GQ602_000035	gene-GQ602_000035	GQ602_000035	JAACLJ010000001.1:98344-99853	q1	q2	OK	35.4261	37.4581	0.0804645	0.294694	0.7663	0.997134	no
gene-GQ602_000036	gene-GQ602_000036	GQ602_000036	JAACLJ010000001.1:100045-101776	q1	q2	OK	3.02401	1.85678	-0.703662	-1.22541	0.23145	0.997134	no
gene-GQ602_000037	gene-GQ602_000037	GQ602_000037	JAACLJ010000001.1:104149-104995	q1	q2	OK	4.83699	4.95234	0.0340018	0.0544311	0.94235	0.997134	no
gene-GQ602_000038	gene-GQ602_000038	GQ602_000038	JAACLJ010000001.1:105258-106245	q1	q2	OK	87.0101	95.0307	0.127211	0.486188	0.62525	0.997134	no
gene-GQ602_000039	gene-GQ602_000039	GQ602_000039	JAACLJ010000001.1:106964-107431	q1	q2	OK	35.2369	34.5302	-0.0292304	-0.0545842	0.9555	0.997134	no
gene-GQ602_000040	gene-GQ602_000040	GQ602_000040	JAACLJ010000001.1:107994-109365	q1	q2	OK	26.515	24.8365	-0.0943486	-0.313746	0.7458	0.997134	no
gene-GQ602_000041	gene-GQ602_000041	GQ602_000041	JAACLJ010000001.1:109549-111126	q1	q2	OK	47.8882	45.0855	-0.0870068	-0.321667	0.74395	0.997134	no
gene-GQ602_000042	gene-GQ602_000042	GQ602_000042	JAACLJ010000001.1:111922-113282	q1	q2	OK	45.535	40.4254	-0.171714	-0.630971	0.52615	0.997134	no
gene-GQ602_000043	gene-GQ602_000043	GQ602_000043	JAACLJ010000001.1:113943-115483	q1	q2	OK	31.9731	31.4882	-0.0220495	-0.079702	0.93685	0.997134	no
gene-GQ602_000044	gene-GQ602_000044	GQ602_000044	JAACLJ010000001.1:115998-119769	q1	q2	OK	26.696	39.6937	0.572287	2.24213	0.0269	0.997134	no
gene-GQ602_000045	gene-GQ602_000045	GQ602_000045	JAACLJ010000001.1:120570-122258	q1	q2	OK	66.3554	71.2916	0.103517	0.400876	0.68835	0.997134	no
gene-GQ602_000046	gene-GQ602_000046	GQ602_000046	JAACLJ010000001.1:122815-123287	q1	q2	OK	73.136	79.7648	0.12517	0.297674	0.76275	0.997134	no
gene-GQ602_000047	gene-GQ602_000047	GQ602_000047	JAACLJ010000001.1:123742-124311	q1	q2	OK	112.955	110.077	-0.0372313	-0.132273	0.89165	0.997134	no
gene-GQ602_000048	gene-GQ602_000048	GQ602_000048	JAACLJ010000001.1:125545-126215	q1	q2	OK	12.3397	14.634	0.246018	0.515759	0.6033	0.997134	no
gene-GQ602_000049	gene-GQ602_000049	GQ602_000049	JAACLJ010000001.1:126555-127785	q1	q2	OK	12.1931	16.4467	0.431725	1.24745	0.21565	0.997134	no
gene-GQ602_000050	gene-GQ602_000050	GQ602_000050	JAACLJ010000001.1:128115-129623	q1	q2	OK	45.8156	54.7824	0.257874	0.963622	0.32985	0.997134	no
gene-GQ602_000051	gene-GQ602_000051	GQ602_000051	JAACLJ010000001.1:130353-131745	q1	q2	OK	106.134	127.893	0.269048	1.0617	0.2781	0.997134	no
gene-GQ602_000052	gene-GQ602_000052	GQ602_000052	JAACLJ010000001.1:132265-133204	q1	q2	OK	76.0408	68.6304	-0.147926	-0.552226	0.5745	0.997134	no
gene-GQ602_000053	gene-GQ602_000053	GQ602_000053	JAACLJ010000001.1:134189-136466	q1	q2	OK	61.0701	54.8061	-0.156129	-0.613644	0.53265	0.997134	no
gene-GQ602_000054	gene-GQ602_000054	GQ602_000054	JAACLJ010000001.1:138150-141804	q1	q2	OK	96.2874	92.5645	-0.0568884	-0.221548	0.8229	0.997134	no
gene-GQ602_000055	gene-GQ602_000055	GQ602_000055	JAACLJ010000001.1:142178-144116	q1	q2	OK	157.586	143.49	-0.135197	-0.529881	0.5925	0.997134	no
gene-GQ602_000056	gene-GQ602_000056	GQ602_000056	JAACLJ010000001.1:145255-146862	q1	q2	OK	72.8477	67.7003	-0.105722	-0.410334	0.67665	0.997134	no
gene-GQ602_000057	gene-GQ602_000057	GQ602_000057	JAACLJ010000001.1:147993-149068	q1	q2	OK	39.6305	46.0227	0.215734	0.744939	0.45015	0.997134	no
gene-GQ602_000058	gene-GQ602_000058	GQ602_000058	JAACLJ010000001.1:149385-150298	q1	q2	OK	38.3638	43.1963	0.171162	0.571072	0.5642	0.997134	no
gene-GQ602_000059	gene-GQ602_000059	GQ602_000059	JAACLJ010000001.1:150695-152482	q1	q2	OK	62.2469	61.7985	-0.0104299	-0.0406261	0.96435	0.997134	no
gene-GQ602_000060	gene-GQ602_000060	GQ602_000060	JAACLJ010000001.1:152518-153163	q1	q2	OK	133.512	133.307	-0.00221922	-0.00774005	0.9886	0.997134	no
gene-GQ602_000061	gene-GQ602_000061	GQ602_000061	JAACLJ010000001.1:154190-159177	q1	q2	OK	8.41263	11.6308	0.467325	1.65611	0.0944	0.997134	no
