test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-GQ602_000001	gene-GQ602_000001	GQ602_000001	JAACLJ010000001.1:7248-9339	q1	q2	OK	55.785	48.5442	-0.200578	-0.657041	0.50865	0.998776	no
gene-GQ602_000002	gene-GQ602_000002	GQ602_000002	JAACLJ010000001.1:9795-12754	q1	q2	OK	61.1997	66.4305	0.118323	0.391498	0.69735	0.998776	no
gene-GQ602_000003	gene-GQ602_000003	GQ602_000003	JAACLJ010000001.1:13446-14168	q1	q2	OK	1635.53	1520.14	-0.105553	-0.242288	0.80665	0.998776	no
gene-GQ602_000004	gene-GQ602_000004	GQ602_000004	JAACLJ010000001.1:14959-17524	q1	q2	OK	39.6018	36.3771	-0.122538	-0.401415	0.68345	0.998776	no
gene-GQ602_000005	gene-GQ602_000005	GQ602_000005	JAACLJ010000001.1:19118-20048	q1	q2	OK	70.0603	83.3439	0.25048	0.775367	0.4323	0.998776	no
gene-GQ602_000006	gene-GQ602_000006	GQ602_000006	JAACLJ010000001.1:20603-23396	q1	q2	OK	333.027	396.06	0.250079	0.542149	0.5773	0.998776	no
gene-GQ602_000007	gene-GQ602_000007	GQ602_000007	JAACLJ010000001.1:24489-25518	q1	q2	OK	55.9448	53.5051	-0.0643281	-0.192691	0.8422	0.998776	no
gene-GQ602_000008	gene-GQ602_000008	GQ602_000008	JAACLJ010000001.1:26914-28263	q1	q2	OK	272.77	354.658	0.378745	1.081	0.2709	0.998776	no
gene-GQ602_000009	gene-GQ602_000009	GQ602_000009	JAACLJ010000001.1:31511-33649	q1	q2	OK	3.42602	3.55869	0.0548108	0.0939644	0.9172	0.998776	no
gene-GQ602_000010	gene-GQ602_000010	GQ602_000010	JAACLJ010000001.1:33734-35358	q1	q2	OK	112.654	118.677	0.0751499	0.250083	0.8013	0.998776	no
gene-GQ602_000011	gene-GQ602_000011	GQ602_000011	JAACLJ010000001.1:35682-37482	q1	q2	OK	75.9177	68.5328	-0.147643	-0.488326	0.6225	0.998776	no
gene-GQ602_000012	gene-GQ602_000012	GQ602_000012	JAACLJ010000001.1:38317-40364	q1	q2	NOTEST	0.871812	1.18531	0.443172	0	1	1	no
gene-GQ602_000013	gene-GQ602_000013	GQ602_000013	JAACLJ010000001.1:42052-43468	q1	q2	NOTEST	1.28153	0.965233	-0.408913	0	1	1	no
gene-GQ602_000014	gene-GQ602_000014	GQ602_000014	JAACLJ010000001.1:43933-46756	q1	q2	OK	115.443	112.116	-0.0421899	-0.125414	0.902	0.998776	no
gene-GQ602_000015	gene-GQ602_000015	GQ602_000015	JAACLJ010000001.1:48340-50432	q1	q2	OK	140.172	165.014	0.235387	0.72943	0.45775	0.998776	no
gene-GQ602_000016	gene-GQ602_000016	GQ602_000016	JAACLJ010000001.1:51468-53345	q1	q2	OK	3518.21	3654.93	0.0550023	0.0568226	0.95445	0.998776	no
gene-GQ602_000017	gene-GQ602_000017	GQ602_000017	JAACLJ010000001.1:55940-56279	q1	q2	OK	2.16112	0	-inf	-nan	0.07325	0.998776	no
gene-GQ602_000018	gene-GQ602_000018	GQ602_000018	JAACLJ010000001.1:57240-58908	q1	q2	OK	44.3572	60.174	0.439973	1.39833	0.1627	0.998776	no
gene-GQ602_000019	gene-GQ602_000019	GQ602_000019	JAACLJ010000001.1:59450-60518	q1	q2	OK	1.74473	3.91191	1.16487	1.52123	0.1518	0.998776	no
gene-GQ602_000020	gene-GQ602_000020	GQ602_000020	JAACLJ010000001.1:60778-62020	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-GQ602_000021	gene-GQ602_000021	GQ602_000021	JAACLJ010000001.1:63556-66910	q1	q2	NOTEST	0.358594	0.399718	0.156632	0	1	1	no
gene-GQ602_000022	gene-GQ602_000022	GQ602_000022	JAACLJ010000001.1:67368-69027	q1	q2	OK	11.295	12.5335	0.150105	0.357681	0.7181	0.998776	no
gene-GQ602_000023	gene-GQ602_000023	GQ602_000023	JAACLJ010000001.1:69090-70159	q1	q2	OK	24.4797	33.1557	0.437668	1.13188	0.2622	0.998776	no
gene-GQ602_000024	gene-GQ602_000024	GQ602_000024	JAACLJ010000001.1:70477-70771	q1	q2	OK	66.5895	52.9323	-0.331147	-0.568039	0.57275	0.998776	no
gene-GQ602_000025	gene-GQ602_000025	GQ602_000025	JAACLJ010000001.1:70833-71406	q1	q2	OK	25.0006	31.0162	0.311059	0.652489	0.5113	0.998776	no
gene-GQ602_000026	gene-GQ602_000026	GQ602_000026	JAACLJ010000001.1:71970-80132	q1	q2	OK	22.1749	25.5237	0.20291	0.665046	0.5071	0.998776	no
gene-GQ602_000027	gene-GQ602_000027	GQ602_000027	JAACLJ010000001.1:80516-83160	q1	q2	OK	7.70505	9.29276	0.270304	0.600453	0.54045	0.998776	no
gene-GQ602_000028	gene-GQ602_000028	GQ602_000028	JAACLJ010000001.1:84060-86419	q1	q2	OK	43.5432	42.2393	-0.0438606	-0.144495	0.8819	0.998776	no
gene-GQ602_000029	gene-GQ602_000029	GQ602_000029	JAACLJ010000001.1:86570-88115	q1	q2	OK	11.6085	6.95869	-0.738295	-1.49869	0.1404	0.998776	no
gene-GQ602_000030	gene-GQ602_000030	GQ602_000030	JAACLJ010000001.1:88618-89594	q1	q2	OK	11.4192	11.7492	0.0410955	0.0822906	0.931	0.998776	no
gene-GQ602_000031	gene-GQ602_000031	GQ602_000031	JAACLJ010000001.1:90568-91849	q1	q2	OK	42.1659	42.5007	0.0114104	0.0342595	0.96925	0.998776	no
gene-GQ602_000032	gene-GQ602_000032	GQ602_000032	JAACLJ010000001.1:92537-94237	q1	q2	OK	139.586	148.347	0.0878154	0.281445	0.77345	0.998776	no
gene-GQ602_000033	gene-GQ602_000033	GQ602_000033	JAACLJ010000001.1:95066-95609	q1	q2	OK	22.946	14.3232	-0.679886	-1.26071	0.2126	0.998776	no
gene-GQ602_000034	gene-GQ602_000034	GQ602_000034	JAACLJ010000001.1:96422-97593	q1	q2	OK	34.9005	37.7645	0.113784	0.328898	0.736	0.998776	no
gene-GQ602_000035	gene-GQ602_000035	GQ602_000035	JAACLJ010000001.1:98344-99853	q1	q2	OK	34.903	45.8719	0.394261	1.19306	0.22785	0.998776	no
gene-GQ602_000036	gene-GQ602_000036	GQ602_000036	JAACLJ010000001.1:100045-101776	q1	q2	OK	2.97936	1.82792	-0.704799	-1.05295	0.30015	0.998776	no
gene-GQ602_000037	gene-GQ602_000037	GQ602_000037	JAACLJ010000001.1:104149-104995	q1	q2	OK	4.76556	8.30512	0.801355	1.19295	0.2404	0.998776	no
gene-GQ602_000038	gene-GQ602_000038	GQ602_000038	JAACLJ010000001.1:105258-106245	q1	q2	OK	85.7253	72.5106	-0.24153	-0.754752	0.4454	0.998776	no
gene-GQ602_000039	gene-GQ602_000039	GQ602_000039	JAACLJ010000001.1:106964-107431	q1	q2	OK	34.7166	42.9735	0.30782	0.503079	0.6244	0.998776	no
gene-GQ602_000040	gene-GQ602_000040	GQ602_000040	JAACLJ010000001.1:107994-109365	q1	q2	OK	26.1235	20.8139	-0.3278	-0.857884	0.39615	0.998776	no
gene-GQ602_000041	gene-GQ602_000041	GQ602_000041	JAACLJ010000001.1:109549-111126	q1	q2	OK	47.1811	49.2891	0.0630587	0.19161	0.84275	0.998776	no
