ID	Waveform	Period	Phase	Nadir	Tau	P
-0.7663002887531778	cosine	24.0	8.0	4.0	0.6461702685025607	0.001725440175873364
0.7796525607809267	cosine	24.0	0.0	4.0	0.488567763989741	0.013512582066973257
0.3048293642050116	cosine	24.0	20.0	8.0	0.46159309117249814	0.018350598749125858
-0.8918707857988112	cosine	24.0	16.0	12.0	0.5720775535473558	0.004811332704071246
1.9832554166504057	cosine	24.0	0.0	8.0	0.21885688981825296	0.16096491949833142
-0.7357870338241729	cosine	24.0	4.0	0.0	0.2994447585743574	0.08767317792776053
-0.24036118138315274	cosine	24.0	16.0	20.0	0.41316712200642364	0.03074837886955296
-0.8583311828228298	cosine	24.0	4.0	8.0	0.3940062612820492	0.037277784955182205
-0.32410915487105413	cosine	24.0	12.0	4.0	0.5940401295066866	0.0035886947605967253
-0.7725059048346777	cosine	24.0	8.0	20.0	0.40004734568283173	0.03510685701315916
1.5567111617321652	cosine	24.0	20.0	0.0	0.40644850966246976	0.03292085287309089
1.7329916461300041	cosine	24.0	4.0	16.0	0.38770175433269644	0.03965908586713749
-1.3316500852077366	cosine	24.0	16.0	20.0	0.34960294939005077	0.05679866795607516
-1.5717864736411338	cosine	24.0	0.0	12.0	0.44973403502592785	0.02090527421057417
-1.589407640886142	cosine	24.0	12.0	8.0	0.33096525947692135	0.06708239491800405
1.2228472179368288	cosine	24.0	0.0	4.0	0.2048832558666656	0.1768962477431396
-0.7534851889447257	cosine	24.0	20.0	12.0	0.44973403502592785	0.02090527421057417
-0.1757399973678918	cosine	24.0	4.0	8.0	0.2364037567692295	0.1423291682149232
0.4861850995429035	cosine	24.0	20.0	8.0	0.6462303276414973	0.001723933898960118
0.3592498542375724	cosine	24.0	20.0	16.0	0.38138503569823723	0.042167604419924586
0.950209706101835	cosine	24.0	12.0	8.0	0.42552676218461316	0.027061931661110435
-0.047240531738234996	cosine	24.0	0.0	4.0	0.3940062612820492	0.037277784955182205
1.2743549667232974	cosine	24.0	12.0	8.0	0.33096525947692135	0.06708239491800405
0.6972536673964993	cosine	24.0	12.0	8.0	0.2994447585743574	0.08767317792776053
-1.2442851194520803	cosine	24.0	12.0	8.0	0.488567763989741	0.013512582066973257
0.03927584869124524	cosine	24.0	4.0	0.0	0.3940062612820492	0.037277784955182205
-1.2862325867835078	cosine	24.0	0.0	4.0	0.2364037567692295	0.1423291682149232
-1.7512564844786334	cosine	24.0	16.0	20.0	0.38138503569823723	0.042167604419924586
0.58815356814125	cosine	24.0	0.0	8.0	0.15632634987018068	0.23962792898088553
1.3895257946602297	cosine	24.0	16.0	12.0	0.2542566904654915	0.12492539106643724
-2.773757303447968	cosine	24.0	20.0	4.0	0.21885688981825296	0.16096491949833142
-0.26355218097415595	cosine	24.0	8.0	20.0	0.3385016001931653	0.06276288318311772
0.3567834035855892	cosine	24.0	0.0	4.0	0.33096525947692135	0.06708239491800405
-0.3675992368838885	cosine	24.0	12.0	8.0	0.488567763989741	0.013512582066973257
1.321351755597294	cosine	24.0	16.0	20.0	0.22247460415730505	0.1569979267286259
-0.6839163339997375	cosine	24.0	4.0	8.0	0.2364037567692295	0.1423291682149232
-1.0842003344731108	cosine	24.0	8.0	12.0	0.36248576037948527	0.05044712112711767
0.18785356679849335	cosine	24.0	16.0	12.0	0.2860387767736779	0.0977376033412587
-1.7699168175220692	cosine	24.0	20.0	12.0	0.29465333329284926	0.09117756893125428
-0.11968230312952581	cosine	24.0	4.0	0.0	0.3940062612820492	0.037277784955182205
0.40260956413144267	cosine	24.0	16.0	12.0	0.22247460415730505	0.1569979267286259
1.2280520672119368	cosine	24.0	8.0	16.0	0.38770175433269644	0.03965908586713749
-0.005137276557898231	cosine	24.0	8.0	4.0	0.4570472630871771	0.01929656018546278
-0.17214771519773733	cosine	24.0	12.0	8.0	0.2048832558666656	0.1768962477431396
0.4299919583706158	cosine	24.0	0.0	20.0	0.31265269974036136	0.07853426938217861
0.5402184654680702	cosine	24.0	0.0	4.0	0.488567763989741	0.013512582066973257
-0.09299825165166044	cosine	24.0	20.0	16.0	0.34960294939005077	0.05679866795607516
-1.1894713111814583	cosine	24.0	16.0	12.0	0.34960294939005077	0.05679866795607516
