ID	Waveform	Period	Phase	Nadir	Tau	P
-0.7116786445155544	cosine	24.0	16.0	8.0	0.48075017537254355	0.014786104244078217
1.224643085265024	cosine	24.0	16.0	8.0	0.38770175433269644	0.03965908586713749
-2.378833554726256	cosine	24.0	16.0	20.0	0.2542566904654915	0.12492539106643724
-0.05518901102961349	cosine	24.0	20.0	0.0	0.34391796971439753	0.05979464037584733
-1.1330111682358686	cosine	24.0	0.0	8.0	0.2501221597922891	0.12881724171626302
-0.02324275691954167	cosine	24.0	4.0	8.0	0.488567763989741	0.013512582066973257
1.0086160333548626	cosine	24.0	4.0	0.0	0.3940062612820492	0.037277784955182205
0.3874094995134414	cosine	24.0	4.0	8.0	0.3940062612820492	0.037277784955182205
0.6115596504193745	cosine	24.0	12.0	8.0	0.26792425767179345	0.11264743725548343
-0.1881544137489047	cosine	24.0	12.0	16.0	0.5402954672391693	0.0072373318982772135
0.3471340036828591	cosine	24.0	8.0	0.0	0.43771377963650593	0.02379564823412834
0.23070490798780255	cosine	24.0	0.0	4.0	0.2048832558666656	0.1768962477431396
1.647411178734243	cosine	24.0	16.0	8.0	0.5117663157191593	0.010275152505006458
1.1846378178282797	cosine	24.0	8.0	4.0	0.36248576037948527	0.05044712112711767
-0.3286452504941231	cosine	24.0	12.0	4.0	0.5627748595326505	0.005432675743650132
-1.0432673945663709	cosine	24.0	4.0	0.0	0.42552676218461316	0.027061931661110435
0.9292952327563004	cosine	24.0	12.0	16.0	0.4449492083146101	0.022018113736134944
0.6276563984366668	cosine	24.0	16.0	20.0	0.34960294939005077	0.05679866795607516
-0.9494107300093294	cosine	24.0	0.0	8.0	0.40644850966246976	0.03292085287309089
0.4249596249407249	cosine	24.0	8.0	12.0	0.2994447585743574	0.08767317792776053
0.08095339070623844	cosine	24.0	4.0	8.0	0.36248576037948527	0.05044712112711767
-0.8270873694279023	cosine	24.0	12.0	16.0	0.2860387767736779	0.0977376033412587
0.2803648061451376	cosine	24.0	8.0	12.0	0.33096525947692135	0.06708239491800405
1.0055843692360789	cosine	24.0	4.0	16.0	0.48075017537254355	0.014786104244078217
0.04305626752543479	cosine	24.0	0.0	12.0	0.48075017537254355	0.014786104244078217
-0.9355163247443236	cosine	24.0	8.0	12.0	0.17336275496410164	0.21634316011970334
-2.3324842107644757	cosine	24.0	16.0	20.0	0.34960294939005077	0.05679866795607516
1.6821193043109481	cosine	24.0	16.0	20.0	0.38138503569823723	0.042167604419924586
-0.6212016879303613	cosine	24.0	8.0	12.0	0.6146497675999968	0.002703128848699784
1.5469408183540885	cosine	24.0	8.0	0.0	0.5315095895586144	0.008075181454718987
-0.034891186312348936	cosine	24.0	8.0	12.0	0.33096525947692135	0.06708239491800405
2.345943143263911	cosine	24.0	4.0	12.0	0.31265269974036136	0.07853426938217861
1.1598822357452527	cosine	24.0	8.0	0.0	0.43771377963650593	0.02379564823412834
0.6281848247616508	cosine	24.0	0.0	4.0	0.4570472630871771	0.01929656018546278
-0.6309815218222934	cosine	24.0	0.0	20.0	0.18759161984421682	0.1979406704679717
-0.4410789739797364	cosine	24.0	8.0	12.0	0.4570472630871771	0.01929656018546278
0.30177233704622186	cosine	24.0	20.0	0.0	0.2501221597922891	0.12881724171626302
-1.3475104597217835	cosine	24.0	12.0	8.0	0.2048832558666656	0.1768962477431396
0.9567848184176598	cosine	24.0	0.0	4.0	0.3940062612820492	0.037277784955182205
0.3893994879978299	cosine	24.0	20.0	0.0	0.31265269974036136	0.07853426938217861
-0.6681916549278251	cosine	24.0	8.0	0.0	0.40644850966246976	0.03292085287309089
0.6600268356982779	cosine	24.0	0.0	20.0	0.43771377963650593	0.02379564823412834
-0.16120321039531924	cosine	24.0	20.0	4.0	0.46897904961054204	0.016897895516253123
0.14943268498629986	cosine	24.0	16.0	0.0	0.5315095895586144	0.008075181454718987
0.07846720930433422	cosine	24.0	8.0	20.0	0.5231388366621645	0.008951565507853972
-0.425105310464831	cosine	24.0	8.0	16.0	0.325669473639465	0.07025277592236653
-0.02684274112970938	cosine	24.0	12.0	0.0	0.23262105259961785	0.14621780365458337
0.030634601080956454	cosine	24.0	12.0	8.0	0.33096525947692135	0.06708239491800405
0.5421855320935018	cosine	24.0	4.0	20.0	0.18759161984421682	0.1979406704679717
0.18039120463045044	cosine	24.0	0.0	16.0	0.43771377963650593	0.02379564823412834
0.4501998033909168	cosine	24.0	12.0	8.0	0.520088264892305	0.009291071757416634
0.3033789681979239	cosine	24.0	16.0	4.0	0.44973403502592785	0.02090527421057417
-0.8911404296276533	cosine	24.0	4.0	8.0	0.488567763989741	0.013512582066973257
0.4158492418853935	cosine	24.0	16.0	12.0	0.31782086308186436	0.07516173316558697
-1.3100167974692696	cosine	24.0	8.0	16.0	0.6668470174522378	0.0012722098173665757
-0.41621788667264464	cosine	24.0	16.0	12.0	0.41316712200642364	0.03074837886955296
0.24717181566588742	cosine	24.0	8.0	12.0	0.488567763989741	0.013512582066973257
-0.9771138873467259	cosine	24.0	12.0	8.0	0.17336275496410164	0.21634316011970334
0.3043439821076845	cosine	24.0	4.0	8.0	0.488567763989741	0.013512582066973257
0.49326860260621025	cosine	24.0	16.0	20.0	0.2542566904654915	0.12492539106643724
