ID	Waveform	Period	Phase	Nadir	Tau	P
-0.6161784259535502	cosine	8.0	2.0	6.0	0.3289758474798845	0.0682601490394303
0.08415687313257005	cosine	8.0	2.0	4.0	0.36187343222787294	0.05073562797633993
-0.44025698071611225	cosine	8.0	8.0	6.0	0.26801008406912324	0.11257316160194203
1.690709814500142	cosine	8.0	8.0	6.0	0.33501260508640407	0.0647348936883515
-0.024901114867500795	cosine	8.0	8.0	6.0	0.23450882356048283	0.14426833538783368
1.197877502508069	cosine	8.0	6.0	8.0	0.46901764712096566	0.01689057007847118
-2.200379872591758	cosine	8.0	8.0	2.0	0.4355163866123253	0.024358800530983115
-0.003780460017647842	cosine	8.0	2.0	8.0	0.33501260508640407	0.0647348936883515
1.6236683703032377	cosine	8.0	2.0	8.0	0.5695214286468869	0.004975414949458076
-1.6228045958311206	cosine	8.0	8.0	6.0	0.20100756305184242	0.1814857225539041
-0.5165240443756604	cosine	8.0	6.0	4.0	0.36851386559504445	0.04767616394306396
0.49924148922946704	cosine	8.0	8.0	4.0	0.46901764712096566	0.01689057007847118
-1.921740335845168	cosine	8.0	8.0	4.0	0.10050378152592121	0.3246054073583539
-0.5528153398088038	cosine	8.0	4.0	6.0	0.30151134457776363	0.08619310660327584
-1.0602984437066525	cosine	8.0	6.0	2.0	0.2631806779839076	0.11680717101068677
-0.302095595792702	cosine	8.0	2.0	6.0	0.39477101697586137	0.03699704127429398
-1.3370997213152611	cosine	8.0	8.0	4.0	0.5695214286468869	0.004975414949458076
0.6534432340947547	cosine	8.0	4.0	6.0	0.5695214286468869	0.004975414949458076
0.8510109264785745	cosine	8.0	6.0	4.0	0.5695214286468869	0.004975414949458076
-0.9187138749846802	cosine	8.0	4.0	2.0	0.296078262731896	0.0901247100752523
-0.6259608981668133	cosine	8.0	6.0	8.0	0.36851386559504445	0.04767616394306396
-1.6255258823968666	cosine	8.0	8.0	4.0	0.4355163866123253	0.024358800530983115
2.094742570939757	cosine	8.0	6.0	4.0	0.26801008406912324	0.11257316160194203
