ID	Waveform	Period	Phase	Nadir	Tau	P
0.16334586197416065	cosine	12.0	6.0	8.0	0.508513380930983	0.01068384436354423
-0.14878898655731917	cosine	12.0	12.0	10.0	0.29465333329284926	0.09117756893125428
-0.45296814819941483	cosine	12.0	0.0	6.0	0.35668561398608073	0.053232974601062806
-1.3255355166962408	cosine	12.0	12.0	6.0	0.5231388366621645	0.008951565507853972
-0.4766335256984421	cosine	12.0	8.0	6.0	0.38138503569823723	0.042167604419924586
-0.9875916742791053	cosine	12.0	6.0	4.0	0.3940062612820492	0.037277784955182205
-0.16833252983221664	cosine	12.0	8.0	6.0	0.12712834523274574	0.282525295751344
-1.4219986376183211	cosine	12.0	4.0	12.0	0.35668561398608073	0.053232974601062806
1.6931631165874463	cosine	12.0	2.0	6.0	0.28138742976632525	0.10142035953841916
-0.9799456432634702	cosine	12.0	6.0	8.0	0.38138503569823723	0.042167604419924586
-0.653040833398973	cosine	12.0	6.0	2.0	0.5627748595326505	0.005432675743650132
-0.9031330636339415	cosine	12.0	4.0	0.0	0.46897904961054204	0.016897895516253123
0.14105754049794875	cosine	12.0	2.0	10.0	0.6565706694547588	0.001481745846560898
-2.3538152004916046	cosine	12.0	0.0	2.0	0.17336275496410164	0.21634316011970334
0.4545112045366434	cosine	12.0	0.0	2.0	0.488567763989741	0.013512582066973257
0.6802557855783883	cosine	12.0	12.0	10.0	0.38770175433269644	0.03965908586713749
1.090192848681244	cosine	12.0	10.0	12.0	0.38770175433269644	0.03965908586713749
0.04196836022786759	cosine	12.0	0.0	2.0	0.42552676218461316	0.027061931661110435
0.03442107413146556	cosine	12.0	6.0	8.0	0.38138503569823723	0.042167604419924586
0.12436334371178441	cosine	12.0	2.0	4.0	0.42552676218461316	0.027061931661110435
-0.11753801930430019	cosine	12.0	6.0	8.0	0.38138503569823723	0.042167604419924586
-0.5611620895848637	cosine	12.0	6.0	4.0	0.2048832558666656	0.1768962477431396
-0.8205727432254991	cosine	12.0	8.0	10.0	0.4767312946227965	0.015480063791539503
1.228712824797404	cosine	12.0	6.0	12.0	0.584684582151831	0.004070583044510975
-0.8686508001885302	cosine	12.0	0.0	2.0	0.488567763989741	0.013512582066973257
1.0436380648642865	cosine	12.0	8.0	10.0	0.31782086308186436	0.07516173316558697
0.5508093803422317	cosine	12.0	8.0	12.0	0.29465333329284926	0.09117756893125428
2.0923486725479674	cosine	12.0	8.0	10.0	0.34960294939005077	0.05679866795607516
-0.9471853697905361	cosine	12.0	12.0	2.0	0.42552676218461316	0.027061931661110435
1.246767203840195	cosine	12.0	8.0	10.0	0.34960294939005077	0.05679866795607516
0.4729246997478004	cosine	12.0	0.0	4.0	0.37518323968843365	0.044753897420978433
1.388918875245456	cosine	12.0	4.0	12.0	0.542782456065775	0.007014531725125648
-0.6896886549236749	cosine	12.0	8.0	10.0	0.2542566904654915	0.12492539106643724
0.3957725138426732	cosine	12.0	10.0	2.0	0.46897904961054204	0.016897895516253123
1.0439267759775848	cosine	12.0	4.0	0.0	0.31265269974036136	0.07853426938217861
0.6595609768582361	cosine	12.0	12.0	2.0	0.2364037567692295	0.1423291682149232
-0.17079486556605422	cosine	12.0	10.0	12.0	0.6048147367590064	0.0030976341623523166
-1.2971162914144991	cosine	12.0	12.0	2.0	0.42552676218461316	0.027061931661110435
-0.338828043217804	cosine	12.0	12.0	10.0	0.542782456065775	0.007014531725125648
2.303088948889794	cosine	12.0	6.0	4.0	0.42552676218461316	0.027061931661110435
-0.3300507846813511	cosine	12.0	8.0	10.0	0.2542566904654915	0.12492539106643724
-0.6234497459412963	cosine	12.0	12.0	10.0	0.5737985964123907	0.004703590814103545
-1.1929562320888263	cosine	12.0	8.0	2.0	0.325669473639465	0.07025277592236653
-0.5847694021894252	cosine	12.0	8.0	10.0	0.5720775535473558	0.004811332704071246
-0.5174332624029888	cosine	12.0	8.0	4.0	0.5737985964123907	0.004703590814103545
-0.3827085783940077	cosine	12.0	0.0	10.0	0.2501221597922891	0.12881724171626302
0.29084931334455055	cosine	12.0	6.0	4.0	0.5516087657948688	0.006271913590386279
2.055870497438231	cosine	12.0	10.0	12.0	0.6668470174522378	0.0012722098173665757
1.7853663357302803	cosine	12.0	8.0	12.0	0.48075017537254355	0.014786104244078217
-0.12654269382298772	cosine	12.0	12.0	2.0	0.36248576037948527	0.05044712112711767
-0.5222128779654592	cosine	12.0	8.0	6.0	0.34960294939005077	0.05679866795607516
1.649017359065901	cosine	12.0	10.0	0.0	0.43771377963650593	0.02379564823412834
-0.4993071156628273	cosine	12.0	0.0	4.0	0.5002443195845782	0.011787064559833655
-0.922344304630017	cosine	12.0	0.0	2.0	0.2364037567692295	0.1423291682149232
-0.3503471279169833	cosine	12.0	2.0	6.0	0.21885688981825296	0.16096491949833142
-0.10109942443541939	cosine	12.0	2.0	4.0	0.33096525947692135	0.06708239491800405
0.39220309344193705	cosine	12.0	4.0	6.0	0.520088264892305	0.009291071757416634
0.2973216871802186	cosine	12.0	4.0	2.0	0.2994447585743574	0.08767317792776053
-0.721462624427522	cosine	12.0	6.0	8.0	0.2542566904654915	0.12492539106643724
0.5108467725467981	cosine	12.0	10.0	4.0	0.3385016001931653	0.06276288318311772
-0.8866033693018703	cosine	12.0	8.0	10.0	0.2860387767736779	0.0977376033412587
1.646937117658982	cosine	12.0	10.0	8.0	0.38138503569823723	0.042167604419924586
-1.2146514665514472	cosine	12.0	12.0	6.0	0.3692744729379985	0.04733536431232824
2.122382064713744	cosine	12.0	2.0	0.0	0.33096525947692135	0.06708239491800405
0.3130090354003537	cosine	12.0	10.0	8.0	0.2542566904654915	0.12492539106643724
1.6207696112688306	cosine	12.0	4.0	6.0	0.3940062612820492	0.037277784955182205
0.6875423709759019	cosine	12.0	2.0	10.0	0.46897904961054204	0.016897895516253123
0.9852707686081406	cosine	12.0	0.0	6.0	0.41871789467931214	0.02904431653896035
0.9537848408533971	cosine	12.0	10.0	4.0	0.5231388366621645	0.008951565507853972
-0.15452177576112677	cosine	12.0	6.0	8.0	0.38138503569823723	0.042167604419924586
-1.6826488155396955	cosine	12.0	10.0	8.0	0.34960294939005077	0.05679866795607516
0.09095051398513312	cosine	12.0	6.0	4.0	0.6146497675999968	0.002703128848699784
-0.2226262058495746	cosine	12.0	6.0	4.0	0.2364037567692295	0.1423291682149232
-1.2571027825139314	cosine	12.0	2.0	0.0	0.33096525947692135	0.06708239491800405
0.5132372410422471	cosine	12.0	4.0	6.0	0.33096525947692135	0.06708239491800405
-0.0541607946388559	cosine	12.0	4.0	6.0	0.33096525947692135	0.06708239491800405
-1.5670322498439286	cosine	12.0	0.0	8.0	0.40644850966246976	0.03292085287309089
1.0096847996977525	cosine	12.0	12.0	2.0	0.33096525947692135	0.06708239491800405
0.15021507632365577	cosine	12.0	4.0	8.0	0.6668470174522378	0.0012722098173665757
