test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-BBA_00001	gene-BBA_00001	BBA_00001	JH725150.1:3334-3683	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00002	gene-BBA_00002	BBA_00002	JH725150.1:5663-7104	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00003	gene-BBA_00003	BBA_00003	JH725150.1:8107-8869	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00004	gene-BBA_00004	BBA_00004	JH725150.1:12135-13042	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00005	gene-BBA_00005	BBA_00005	JH725150.1:15329-20029	q1	q2	OK	2.30806	3.31709	0.523235	0.905254	0.3634	0.996196	no
gene-BBA_00006	gene-BBA_00006	BBA_00006	JH725150.1:21183-22451	q1	q2	OK	17.1196	11.0014	-0.637962	-1.16507	0.25295	0.996196	no
gene-BBA_00007	gene-BBA_00007	BBA_00007	JH725150.1:23339-25184	q1	q2	OK	101.855	110.127	0.112645	0.264079	0.79085	0.996196	no
gene-BBA_00008	gene-BBA_00008	BBA_00008	JH725150.1:25243-26096	q1	q2	OK	48.5471	52.2024	0.104733	0.219088	0.8273	0.996196	no
gene-BBA_00009	gene-BBA_00009	BBA_00009	JH725150.1:26626-26932	q1	q2	OK	295.45	277.216	-0.0919016	-0.168089	0.8634	0.996196	no
gene-BBA_00010	gene-BBA_00010	BBA_00010	JH725150.1:30264-32130	q1	q2	OK	4.19232	4.57683	0.126601	0.169963	0.8492	0.996196	no
gene-BBA_00011	gene-BBA_00011	BBA_00011	JH725150.1:33012-35806	q1	q2	OK	73.808	67.8319	-0.121813	-0.285691	0.77415	0.996196	no
gene-BBA_00012	gene-BBA_00012	BBA_00012	JH725150.1:37115-37424	q1	q2	OK	3189.55	2605.96	-0.291537	-0.681863	0.49045	0.996196	no
gene-BBA_00013	gene-BBA_00013	BBA_00013	JH725150.1:38579-39928	q1	q2	OK	17.8226	20.0889	0.172692	0.338286	0.73465	0.996196	no
gene-BBA_00014	gene-BBA_00014	BBA_00014	JH725150.1:42773-44348	q1	q2	OK	49.0196	42.8414	-0.194354	-0.436889	0.6695	0.996196	no
gene-BBA_00015	gene-BBA_00015	BBA_00015	JH725150.1:45677-47093	q1	q2	OK	24.8568	24.3341	-0.0306641	-0.0619479	0.95115	0.996196	no
gene-BBA_00016	gene-BBA_00016	BBA_00016	JH725150.1:47544-49098	q1	q2	OK	30.0992	29.8853	-0.0102889	-0.0226253	0.9818	0.996196	no
gene-BBA_00017	gene-BBA_00017	BBA_00017	JH725150.1:50975-55391	q1	q2	NOTEST	0.0582993	0.119807	1.03916	0	1	1	no
gene-BBA_00018	gene-BBA_00018	BBA_00018	JH725150.1:55811-56743	q1	q2	NOTEST	0.678413	0	-inf	0	1	1	no
gene-BBA_00019	gene-BBA_00019	BBA_00019	JH725150.1:57710-58663	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-BBA_00020	gene-BBA_00020	BBA_00020	JH725150.1:63450-64529	q1	q2	OK	7.29204	8.12868	0.1567	0.249738	0.8022	0.996196	no
gene-BBA_00021	gene-BBA_00021	BBA_00021	JH725150.1:66571-67074	q1	q2	OK	136.363	73.95	-0.882827	-1.54947	0.12765	0.996196	no
