ID	Waveform	Period	Phase	Nadir	Tau	P
-0.7482189404286664	cosine	24.0	0.0	20.0	0.45454545454545475	0.019834630913749846
-0.1641451436975972	cosine	24.0	20.0	16.0	0.6363636363636367	0.001988079806063042
1.6362361398715888	cosine	24.0	4.0	0.0	0.5151515151515154	0.00986438530634296
-1.1342087523362159	cosine	24.0	20.0	0.0	0.24242424242424254	0.1362855657955242
-2.194309566821891	cosine	24.0	20.0	0.0	0.2727272727272728	0.10854448149943507
1.8150356840279112	cosine	24.0	0.0	4.0	0.3333333333333335	0.06570102610411901
-2.907926676770889	cosine	24.0	20.0	0.0	0.5454545454545456	0.0067819162397311575
0.03499225435640349	cosine	24.0	12.0	4.0	0.24242424242424254	0.1362855657955242
-2.100594697472262	cosine	24.0	16.0	20.0	0.24242424242424254	0.1362855657955242
-1.795771307431871	cosine	24.0	12.0	8.0	0.3939393939393941	0.037302414641954044
-0.5083067200830435	cosine	24.0	12.0	0.0	0.45454545454545475	0.019834630913749846
-0.7068060194181948	cosine	24.0	4.0	8.0	0.2121212121212122	0.16852366968754684
0.7782257245035276	cosine	24.0	20.0	16.0	0.5454545454545456	0.0067819162397311575
1.3168547642949382	cosine	24.0	4.0	8.0	0.4848484848484851	0.014106153084401886
2.6687446052144663	cosine	24.0	16.0	20.0	0.30303030303030315	0.08511721571435177
-0.5186290712728951	cosine	24.0	0.0	8.0	0.24242424242424254	0.1362855657955242
-0.5038067054623764	cosine	24.0	4.0	20.0	0.3333333333333335	0.06570102610411901
-0.2057616629022127	cosine	24.0	8.0	16.0	0.1818181818181819	0.20529080418760415
-1.4482668826330638	cosine	24.0	4.0	0.0	0.5151515151515154	0.00986438530634296
1.0393661662535407	cosine	24.0	20.0	16.0	0.24242424242424254	0.1362855657955242
0.4809248712370473	cosine	24.0	8.0	4.0	0.3636363636363638	0.04990853551146973
-0.028220863770134514	cosine	24.0	12.0	16.0	0.5151515151515154	0.00986438530634296
-0.9179049084500858	cosine	24.0	0.0	20.0	0.3636363636363638	0.04990853551146973
0.6077387803878346	cosine	24.0	16.0	8.0	0.2727272727272728	0.10854448149943507
0.26504468149975824	cosine	24.0	20.0	16.0	0.4242424242424244	0.02742697317621316
-2.6023211432893265	cosine	24.0	8.0	0.0	0.6060606060606063	0.003044944233852819
-1.6770208499509274	cosine	24.0	12.0	16.0	0.6969696969696972	0.0008043156973336818
-2.908831270398711	cosine	24.0	8.0	0.0	0.3939393939393941	0.037302414641954044
0.8690427726096819	cosine	24.0	20.0	12.0	0.4242424242424244	0.02742697317621316
1.7998005048264751	cosine	24.0	8.0	4.0	0.3636363636363638	0.04990853551146973
0.5858930543272365	cosine	24.0	16.0	8.0	0.4242424242424244	0.02742697317621316
0.1856429801493196	cosine	24.0	16.0	12.0	0.4242424242424244	0.02742697317621316
-0.8303553436910301	cosine	24.0	0.0	12.0	0.5454545454545456	0.0067819162397311575
-1.79085646382932	cosine	24.0	8.0	0.0	0.666666666666667	0.0012756406460599887
2.4373254365925456	cosine	24.0	12.0	8.0	0.30303030303030315	0.08511721571435177
-0.3015640537726154	cosine	24.0	0.0	16.0	0.5454545454545456	0.0067819162397311575
-0.6628466165352168	cosine	24.0	4.0	12.0	0.3636363636363638	0.04990853551146973
-0.8495450996083823	cosine	24.0	0.0	12.0	0.3333333333333335	0.06570102610411901
-1.0186155604210596	cosine	24.0	20.0	16.0	0.3333333333333335	0.06570102610411901
-0.359965729992078	cosine	24.0	8.0	4.0	0.45454545454545475	0.019834630913749846
0.037579664070297364	cosine	24.0	12.0	8.0	0.3333333333333335	0.06570102610411901
-0.631935404378346	cosine	24.0	20.0	0.0	0.5151515151515154	0.00986438530634296
-1.254726045984393	cosine	24.0	8.0	12.0	0.666666666666667	0.0012756406460599887
-1.0024276282359785	cosine	24.0	16.0	8.0	0.2121212121212122	0.16852366968754684
-0.06854087980035128	cosine	24.0	20.0	12.0	0.24242424242424254	0.1362855657955242
0.05027684119529486	cosine	24.0	8.0	12.0	0.2121212121212122	0.16852366968754684
0.8222565123641667	cosine	24.0	12.0	20.0	0.3939393939393941	0.037302414641954044
0.26393536420080715	cosine	24.0	16.0	12.0	0.5454545454545456	0.0067819162397311575
0.5775720491590122	cosine	24.0	16.0	12.0	0.1818181818181819	0.20529080418760415
-0.05578814429993114	cosine	24.0	8.0	20.0	0.3333333333333335	0.06570102610411901
-3.6325120855583846	cosine	24.0	8.0	12.0	0.3333333333333335	0.06570102610411901
-0.9828514827687128	cosine	24.0	8.0	4.0	0.2727272727272728	0.10854448149943507
