test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-XA68_10000	gene-XA68_10000	XA68_10000	LAZP02000001.1:115-1058	q1	q2	OK	389.819	526.214	0.432845	0.483286	0.6136	0.940023	no
gene-XA68_10001	gene-XA68_10001	XA68_10001	LAZP02000001.1:19942-22307	q1	q2	OK	62.4999	41.3553	-0.59578	-0.707827	0.46985	0.913785	no
gene-XA68_10002	gene-XA68_10002	XA68_10002	LAZP02000001.1:22396-23358	q1	q2	OK	94.6031	54.2596	-0.80201	-0.734709	0.47765	0.914974	no
gene-XA68_10003	gene-XA68_10003	XA68_10003	LAZP02000001.1:24353-26325	q1	q2	OK	11.3059	3.64215	-1.63422	-1.77321	0.07955	0.897456	no
gene-XA68_10004	gene-XA68_10004	XA68_10004	LAZP02000001.1:26853-27129	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10005	gene-XA68_10005	XA68_10005	LAZP02000001.1:27283-27791	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10006	gene-XA68_10006	XA68_10006	LAZP02000001.1:32087-32858	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10007	gene-XA68_10007	XA68_10007	LAZP02000001.1:34367-35747	q1	q2	OK	3.65043	0.857622	-2.08965	-1.23236	0.2613	0.897456	no
gene-XA68_10008	gene-XA68_10008	XA68_10008	LAZP02000001.1:36282-38834	q1	q2	OK	19.1993	25.3108	0.398696	0.485366	0.6354	0.940023	no
gene-XA68_10009	gene-XA68_10009	XA68_10009	LAZP02000001.1:39450-40457	q1	q2	OK	20.2308	26.9468	0.413557	0.426498	0.6672	0.942467	no
gene-XA68_10010	gene-XA68_10010	XA68_10010	LAZP02000001.1:40729-41245	q1	q2	OK	10.263	3.34061	-1.61927	-1.1238	0.23795	0.897456	no
gene-XA68_10011	gene-XA68_10011	XA68_10011	LAZP02000001.1:2194-3948	q1	q2	OK	225.227	251.385	0.158522	0.14275	0.8845	0.982162	no
gene-XA68_10012	gene-XA68_10012	XA68_10012	LAZP02000001.1:41308-42925	q1	q2	OK	6.51452	2.72902	-1.25528	-0.977309	0.32715	0.905169	no
gene-XA68_10013	gene-XA68_10013	XA68_10013	LAZP02000001.1:43789-46571	q1	q2	OK	20.993	25.3911	0.274419	0.334043	0.7406	0.957835	no
gene-XA68_10014	gene-XA68_10014	XA68_10014	LAZP02000001.1:47141-48174	q1	q2	NOTEST	0.138082	0	-inf	0	1	1	no
gene-XA68_10015	gene-XA68_10015	XA68_10015	LAZP02000001.1:49357-50320	q1	q2	OK	8.68567	0.622284	-3.80299	-2.32759	0.12605	0.897456	no
gene-XA68_10016	gene-XA68_10016	XA68_10016	LAZP02000001.1:54317-55491	q1	q2	NOTEST	0.35576	0	-inf	0	1	1	no
gene-XA68_10017	gene-XA68_10017	XA68_10017	LAZP02000001.1:56197-57287	q1	q2	NOTEST	0.128866	0.0707959	-0.864139	0	1	1	no
gene-XA68_10018	gene-XA68_10018	XA68_10018	LAZP02000001.1:60918-62274	q1	q2	NOTEST	0.288047	0	-inf	0	1	1	no
gene-XA68_10019	gene-XA68_10019	XA68_10019	LAZP02000001.1:63626-64415	q1	q2	OK	1.36936	0	-inf	-nan	0.0516	0.897456	no
gene-XA68_10020	gene-XA68_10020	XA68_10020	LAZP02000001.1:64994-65506	q1	q2	OK	131.442	23.008	-2.51422	-2.36808	0.02815	0.897456	no
gene-XA68_10021	gene-XA68_10021	XA68_10021	LAZP02000001.1:67310-67967	q1	q2	OK	45.152	8.89064	-2.34443	-2.18682	0.0366	0.897456	no
gene-XA68_10022	gene-XA68_10022	XA68_10022	LAZP02000001.1:4155-5479	q1	q2	OK	18.8216	15.7479	-0.257231	-0.284096	0.7808	0.965183	no
gene-XA68_10023	gene-XA68_10023	XA68_10023	LAZP02000001.1:68272-69004	q1	q2	OK	60.7025	32.5357	-0.899732	-1.04179	0.2935	0.897456	no
gene-XA68_10024	gene-XA68_10024	XA68_10024	LAZP02000001.1:70539-71343	q1	q2	OK	99.7741	212.478	1.09057	1.33117	0.1845	0.897456	no
gene-XA68_10025	gene-XA68_10025	XA68_10025	LAZP02000001.1:72485-77327	q1	q2	OK	48.2238	34.5325	-0.481792	-0.516567	0.59355	0.935889	no
gene-XA68_10026	gene-XA68_10026	XA68_10026	LAZP02000001.1:78584-79683	q1	q2	OK	47.695	14.4691	-1.72086	-1.96817	0.0553	0.897456	no
gene-XA68_10027	gene-XA68_10027	XA68_10027	LAZP02000001.1:81536-82682	q1	q2	OK	125.173	112.183	-0.158068	-0.193545	0.83865	0.974029	no
gene-XA68_10028	gene-XA68_10028	XA68_10028	LAZP02000001.1:83685-84462	q1	q2	OK	36.4657	19.0927	-0.933519	-1.05946	0.2683	0.897456	no
gene-XA68_10029	gene-XA68_10029	XA68_10029	LAZP02000001.1:84565-84983	q1	q2	OK	19.1309	6.62138	-1.5307	-0.865889	0.444	0.910112	no
gene-XA68_10030	gene-XA68_10030	XA68_10030	LAZP02000001.1:85450-88124	q1	q2	OK	13.4063	15.2509	0.185975	0.226787	0.82425	0.971339	no
gene-XA68_10031	gene-XA68_10031	XA68_10031	LAZP02000001.1:89964-90836	q1	q2	OK	84.3469	202.834	1.26589	1.53692	0.1247	0.897456	no
gene-XA68_10032	gene-XA68_10032	XA68_10032	LAZP02000001.1:90875-91502	q1	q2	OK	67.555	159.78	1.24195	1.52904	0.13385	0.897456	no
gene-XA68_10033	gene-XA68_10033	XA68_10033	LAZP02000001.1:5971-7052	q1	q2	OK	17.083	12.7903	-0.41751	-0.412442	0.6896	0.945652	no
gene-XA68_10034	gene-XA68_10034	XA68_10034	LAZP02000001.1:92054-92741	q1	q2	OK	80.0034	114.512	0.517363	0.631617	0.533	0.921933	no
gene-XA68_10035	gene-XA68_10035	XA68_10035	LAZP02000001.1:95000-95267	q1	q2	OK	1.41876	3.83019	1.43279	0.513571	0.56445	0.924343	no
gene-XA68_10036	gene-XA68_10036	XA68_10036	LAZP02000001.1:96966-98825	q1	q2	OK	15.7758	8.30683	-0.92534	-1.0618	0.2777	0.897456	no
gene-XA68_10037	gene-XA68_10037	XA68_10037	LAZP02000001.1:99057-100533	q1	q2	OK	22.8396	8.63979	-1.40247	-1.50873	0.12925	0.897456	no
gene-XA68_10038	gene-XA68_10038	XA68_10038	LAZP02000001.1:100758-101574	q1	q2	OK	146.624	226.803	0.629316	0.775193	0.4416	0.910112	no
gene-XA68_10039	gene-XA68_10039	XA68_10039	LAZP02000001.1:102047-103538	q1	q2	OK	24.6607	25.2431	0.033676	0.0412337	0.9697	0.994145	no
gene-XA68_10040	gene-XA68_10040	XA68_10040	LAZP02000001.1:103956-106446	q1	q2	OK	7.73599	3.36829	-1.19957	-1.25845	0.22345	0.897456	no
gene-XA68_10041	gene-XA68_10041	XA68_10041	LAZP02000001.1:108682-108979	q1	q2	OK	82.898	18.5616	-2.15902	-1.60964	0.14735	0.897456	no
gene-XA68_10042	gene-XA68_10042	XA68_10042	LAZP02000001.1:110595-112913	q1	q2	OK	357.668	206.97	-0.789198	-0.637296	0.5293	0.921809	no
