test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-XA68_10000	gene-XA68_10000	XA68_10000	LAZP02000001.1:115-1058	q1	q2	OK	489.947	355.329	-0.463471	-0.94569	0.3504	0.99758	no
gene-XA68_10001	gene-XA68_10001	XA68_10001	LAZP02000001.1:19942-22307	q1	q2	OK	78.5415	49.9272	-0.653629	-1.31252	0.1996	0.99758	no
gene-XA68_10002	gene-XA68_10002	XA68_10002	LAZP02000001.1:22396-23358	q1	q2	OK	118.929	28.4549	-2.06335	-2.66639	0.01625	0.641231	no
gene-XA68_10003	gene-XA68_10003	XA68_10003	LAZP02000001.1:24353-26325	q1	q2	OK	14.2086	5.18927	-1.45316	-2.40384	0.02135	0.739917	no
gene-XA68_10004	gene-XA68_10004	XA68_10004	LAZP02000001.1:26853-27129	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10005	gene-XA68_10005	XA68_10005	LAZP02000001.1:27283-27791	q1	q2	NOTEST	0	0.425889	inf	0	1	1	no
gene-XA68_10006	gene-XA68_10006	XA68_10006	LAZP02000001.1:32087-32858	q1	q2	NOTEST	0	0.275813	inf	0	1	1	no
gene-XA68_10007	gene-XA68_10007	XA68_10007	LAZP02000001.1:34367-35747	q1	q2	OK	4.58722	6.95029	0.599453	0.716802	0.4806	0.99758	no
gene-XA68_10008	gene-XA68_10008	XA68_10008	LAZP02000001.1:36282-38834	q1	q2	OK	24.1275	27.1253	0.16896	0.331926	0.74525	0.99758	no
gene-XA68_10009	gene-XA68_10009	XA68_10009	LAZP02000001.1:39450-40457	q1	q2	OK	25.4233	38.8282	0.610953	0.988055	0.31305	0.99758	no
gene-XA68_10010	gene-XA68_10010	XA68_10010	LAZP02000001.1:40729-41245	q1	q2	OK	12.8978	9.45956	-0.447283	-0.490326	0.6331	0.99758	no
gene-XA68_10011	gene-XA68_10011	XA68_10011	LAZP02000001.1:2194-3948	q1	q2	OK	283.071	305.813	0.11149	0.196074	0.84075	0.99758	no
gene-XA68_10012	gene-XA68_10012	XA68_10012	LAZP02000001.1:41308-42925	q1	q2	OK	8.18578	10.407	0.346357	0.493522	0.61935	0.99758	no
gene-XA68_10013	gene-XA68_10013	XA68_10013	LAZP02000001.1:43789-46571	q1	q2	OK	26.3799	21.779	-0.276506	-0.557421	0.57905	0.99758	no
gene-XA68_10014	gene-XA68_10014	XA68_10014	LAZP02000001.1:47141-48174	q1	q2	NOTEST	0.17353	0.246447	0.506098	0	1	1	no
gene-XA68_10015	gene-XA68_10015	XA68_10015	LAZP02000001.1:49357-50320	q1	q2	OK	10.9161	1.79266	-2.60627	-2.84748	0.0197	0.704579	no
gene-XA68_10016	gene-XA68_10016	XA68_10016	LAZP02000001.1:54317-55491	q1	q2	NOTEST	0.446998	0.701939	0.651078	0	1	1	no
gene-XA68_10017	gene-XA68_10017	XA68_10017	LAZP02000001.1:56197-57287	q1	q2	NOTEST	0.16195	0.0386612	-2.06659	0	1	1	no
gene-XA68_10018	gene-XA68_10018	XA68_10018	LAZP02000001.1:60918-62274	q1	q2	NOTEST	0.362005	0	-inf	0	1	1	no
gene-XA68_10019	gene-XA68_10019	XA68_10019	LAZP02000001.1:63626-64415	q1	q2	OK	1.721	0.341873	-2.33171	-1.41024	0.2379	0.99758	no
gene-XA68_10020	gene-XA68_10020	XA68_10020	LAZP02000001.1:64994-65506	q1	q2	OK	165.199	76.7263	-1.10642	-1.77539	0.07435	0.99758	no
gene-XA68_10021	gene-XA68_10021	XA68_10021	LAZP02000001.1:67310-67967	q1	q2	OK	56.7414	37.3937	-0.601608	-0.959927	0.3404	0.99758	no
gene-XA68_10022	gene-XA68_10022	XA68_10022	LAZP02000001.1:4155-5479	q1	q2	OK	23.6543	20.918	-0.177358	-0.310645	0.7547	0.99758	no
gene-XA68_10023	gene-XA68_10023	XA68_10023	LAZP02000001.1:68272-69004	q1	q2	OK	76.2776	54.0596	-0.496707	-0.882425	0.3721	0.99758	no
gene-XA68_10024	gene-XA68_10024	XA68_10024	LAZP02000001.1:70539-71343	q1	q2	OK	125.387	110.138	-0.187085	-0.372895	0.70765	0.99758	no
gene-XA68_10025	gene-XA68_10025	XA68_10025	LAZP02000001.1:72485-77327	q1	q2	OK	60.6046	65.6274	0.114871	0.217504	0.82825	0.99758	no
gene-XA68_10026	gene-XA68_10026	XA68_10026	LAZP02000001.1:78584-79683	q1	q2	OK	59.9403	50.9973	-0.233107	-0.461331	0.64405	0.99758	no
gene-XA68_10027	gene-XA68_10027	XA68_10027	LAZP02000001.1:81536-82682	q1	q2	OK	157.308	178.789	0.184666	0.377455	0.70705	0.99758	no
gene-XA68_10028	gene-XA68_10028	XA68_10028	LAZP02000001.1:83685-84462	q1	q2	OK	45.824	53.0492	0.211228	0.391003	0.6931	0.99758	no
gene-XA68_10029	gene-XA68_10029	XA68_10029	LAZP02000001.1:84565-84983	q1	q2	OK	24.045	10.1863	-1.23911	-1.09263	0.30395	0.99758	no
gene-XA68_10030	gene-XA68_10030	XA68_10030	LAZP02000001.1:85450-88124	q1	q2	OK	16.8477	11.1797	-0.591673	-1.1275	0.25915	0.99758	no
gene-XA68_10031	gene-XA68_10031	XA68_10031	LAZP02000001.1:89964-90836	q1	q2	OK	105.989	51.3154	-1.04645	-1.93127	0.05275	0.99758	no
gene-XA68_10032	gene-XA68_10032	XA68_10032	LAZP02000001.1:90875-91502	q1	q2	OK	84.907	44.7338	-0.924517	-1.70679	0.09565	0.99758	no
gene-XA68_10033	gene-XA68_10033	XA68_10033	LAZP02000001.1:5971-7052	q1	q2	OK	21.4668	24.364	0.182643	0.291113	0.76635	0.99758	no
gene-XA68_10034	gene-XA68_10034	XA68_10034	LAZP02000001.1:92054-92741	q1	q2	OK	100.55	110.907	0.141446	0.277742	0.7855	0.99758	no
gene-XA68_10035	gene-XA68_10035	XA68_10035	LAZP02000001.1:95000-95267	q1	q2	OK	1.78255	1.21243	-0.556047	-0.170131	0.68205	0.99758	no
gene-XA68_10036	gene-XA68_10036	XA68_10036	LAZP02000001.1:96966-98825	q1	q2	OK	19.8255	87.3104	2.1388	4.12425	0.00025	0.0553542	no
gene-XA68_10037	gene-XA68_10037	XA68_10037	LAZP02000001.1:99057-100533	q1	q2	OK	28.7006	29.8047	0.0544543	0.0985603	0.92325	0.99758	no
gene-XA68_10038	gene-XA68_10038	XA68_10038	LAZP02000001.1:100758-101574	q1	q2	OK	184.238	255.29	0.470571	0.957781	0.3462	0.99758	no
gene-XA68_10039	gene-XA68_10039	XA68_10039	LAZP02000001.1:102047-103538	q1	q2	OK	30.9925	34.5933	0.158572	0.308759	0.75385	0.99758	no
gene-XA68_10040	gene-XA68_10040	XA68_10040	LAZP02000001.1:103956-106446	q1	q2	OK	9.72276	7.55129	-0.364643	-0.628448	0.52985	0.99758	no
gene-XA68_10041	gene-XA68_10041	XA68_10041	LAZP02000001.1:108682-108979	q1	q2	OK	104.153	7.78288	-3.74225	-2.98403	0.0736	0.99758	no
gene-XA68_10042	gene-XA68_10042	XA68_10042	LAZP02000001.1:110595-112913	q1	q2	OK	449.509	721.627	0.682902	1.02881	0.3053	0.99758	no
gene-XA68_10043	gene-XA68_10043	XA68_10043	LAZP02000001.1:114427-116797	q1	q2	OK	108.992	108.666	-0.00431909	-0.008346	0.99245	0.99758	no
gene-XA68_10044	gene-XA68_10044	XA68_10044	LAZP02000001.1:7259-9293	q1	q2	OK	65.3644	62.162	-0.072472	-0.148895	0.87765	0.99758	no
gene-XA68_10045	gene-XA68_10045	XA68_10045	LAZP02000001.1:117702-120294	q1	q2	OK	57.3912	62.4557	0.122002	0.248435	0.8069	0.99758	no
gene-XA68_10046	gene-XA68_10046	XA68_10046	LAZP02000001.1:121766-123209	q1	q2	OK	102.099	108.378	0.0860997	0.176564	0.8616	0.99758	no
gene-XA68_10047	gene-XA68_10047	XA68_10047	LAZP02000001.1:123775-125730	q1	q2	OK	105.038	53.249	-0.980081	-1.99258	0.0542	0.99758	no
gene-XA68_10048	gene-XA68_10048	XA68_10048	LAZP02000001.1:126923-129637	q1	q2	OK	87.8818	88.6099	0.0119034	0.0235676	0.9809	0.99758	no
gene-XA68_10049	gene-XA68_10049	XA68_10049	LAZP02000001.1:130409-131666	q1	q2	OK	235.832	329.027	0.480448	0.932995	0.34405	0.99758	no
gene-XA68_10050	gene-XA68_10050	XA68_10050	LAZP02000001.1:132466-134065	q1	q2	OK	53.2144	51.0573	-0.0596973	-0.12159	0.9021	0.99758	no
gene-XA68_10051	gene-XA68_10051	XA68_10051	LAZP02000001.1:135952-136782	q1	q2	OK	161.012	144.776	-0.153342	-0.31681	0.7446	0.99758	no
gene-XA68_10052	gene-XA68_10052	XA68_10052	LAZP02000001.1:137802-141208	q1	q2	OK	30.8308	24.4758	-0.333017	-0.673944	0.50865	0.99758	no
gene-XA68_10053	gene-XA68_10053	XA68_10053	LAZP02000001.1:143252-144863	q1	q2	OK	57.6676	54.4505	-0.0828146	-0.167611	0.8662	0.99758	no
gene-XA68_10054	gene-XA68_10054	XA68_10054	LAZP02000001.1:145530-146750	q1	q2	OK	89.8772	101.472	0.17505	0.354252	0.7242	0.99758	no
gene-XA68_10055	gene-XA68_10055	XA68_10055	LAZP02000001.1:9386-11722	q1	q2	OK	2.96105	1.67016	-0.826118	-0.899231	0.38935	0.99758	no
gene-XA68_10056	gene-XA68_10056	XA68_10056	LAZP02000001.1:148707-149688	q1	q2	OK	29.5113	37.0083	0.326584	0.551227	0.5854	0.99758	no
gene-XA68_10057	gene-XA68_10057	XA68_10057	LAZP02000001.1:150185-153575	q1	q2	OK	31.1784	48.3817	0.633914	1.28696	0.20135	0.99758	no
gene-XA68_10058	gene-XA68_10058	XA68_10058	LAZP02000001.1:154190-155335	q1	q2	OK	265.805	266.357	0.00299563	0.00594614	0.9957	0.997752	no
