test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-XA68_10000	gene-XA68_10000	XA68_10000	LAZP02000001.1:115-1058	q1	q2	OK	492.573	362.238	-0.443401	-1.10391	0.27045	0.99586	no
gene-XA68_10001	gene-XA68_10001	XA68_10001	LAZP02000001.1:19942-22307	q1	q2	OK	78.9642	52.7488	-0.582059	-1.43784	0.1547	0.99586	no
gene-XA68_10002	gene-XA68_10002	XA68_10002	LAZP02000001.1:22396-23358	q1	q2	OK	119.569	50.3309	-1.24833	-1.86176	0.0614	0.99586	no
gene-XA68_10003	gene-XA68_10003	XA68_10003	LAZP02000001.1:24353-26325	q1	q2	OK	14.2849	4.92722	-1.53565	-2.80399	0.00975	0.496866	no
gene-XA68_10004	gene-XA68_10004	XA68_10004	LAZP02000001.1:26853-27129	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10005	gene-XA68_10005	XA68_10005	LAZP02000001.1:27283-27791	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10006	gene-XA68_10006	XA68_10006	LAZP02000001.1:32087-32858	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10007	gene-XA68_10007	XA68_10007	LAZP02000001.1:34367-35747	q1	q2	OK	4.61203	4.21328	-0.130457	-0.161798	0.8711	0.99586	no
gene-XA68_10008	gene-XA68_10008	XA68_10008	LAZP02000001.1:36282-38834	q1	q2	OK	24.2579	21.1389	-0.198553	-0.447287	0.654	0.99586	no
gene-XA68_10009	gene-XA68_10009	XA68_10009	LAZP02000001.1:39450-40457	q1	q2	OK	25.5606	32.0995	0.32863	0.589863	0.5543	0.99586	no
gene-XA68_10010	gene-XA68_10010	XA68_10010	LAZP02000001.1:40729-41245	q1	q2	OK	12.9675	11.0157	-0.235333	-0.273189	0.78795	0.99586	no
gene-XA68_10011	gene-XA68_10011	XA68_10011	LAZP02000001.1:2194-3948	q1	q2	OK	284.597	284.331	-0.00134829	-0.00282489	0.99745	0.998127	no
gene-XA68_10012	gene-XA68_10012	XA68_10012	LAZP02000001.1:41308-42925	q1	q2	OK	8.22999	8.90377	0.113527	0.175639	0.85755	0.99586	no
gene-XA68_10013	gene-XA68_10013	XA68_10013	LAZP02000001.1:43789-46571	q1	q2	OK	26.5222	22.2896	-0.250831	-0.59248	0.554	0.99586	no
gene-XA68_10014	gene-XA68_10014	XA68_10014	LAZP02000001.1:47141-48174	q1	q2	NOTEST	0.174464	0	-inf	0	1	1	no
gene-XA68_10015	gene-XA68_10015	XA68_10015	LAZP02000001.1:49357-50320	q1	q2	OK	10.9747	3.40631	-1.6879	-2.26456	0.0302	0.911645	no
gene-XA68_10016	gene-XA68_10016	XA68_10016	LAZP02000001.1:54317-55491	q1	q2	NOTEST	0.44941	0.496557	0.143927	0	1	1	no
gene-XA68_10017	gene-XA68_10017	XA68_10017	LAZP02000001.1:56197-57287	q1	q2	NOTEST	0.162825	0.282116	0.792964	0	1	1	no
gene-XA68_10018	gene-XA68_10018	XA68_10018	LAZP02000001.1:60918-62274	q1	q2	NOTEST	0.363948	0.0638246	-2.51155	0	1	1	no
gene-XA68_10019	gene-XA68_10019	XA68_10019	LAZP02000001.1:63626-64415	q1	q2	OK	1.73032	0.933288	-0.890642	-0.597602	0.6009	0.99586	no
gene-XA68_10020	gene-XA68_10020	XA68_10020	LAZP02000001.1:64994-65506	q1	q2	OK	166.089	70.9118	-1.22786	-2.1938	0.0334	0.947552	no
gene-XA68_10021	gene-XA68_10021	XA68_10021	LAZP02000001.1:67310-67967	q1	q2	OK	57.0463	38.4201	-0.570273	-1.03977	0.2992	0.99586	no
gene-XA68_10022	gene-XA68_10022	XA68_10022	LAZP02000001.1:4155-5479	q1	q2	OK	23.7818	23.3254	-0.0279602	-0.05724	0.95405	0.99586	no
gene-XA68_10023	gene-XA68_10023	XA68_10023	LAZP02000001.1:68272-69004	q1	q2	OK	76.6895	57.9575	-0.404035	-0.836413	0.40855	0.99586	no
gene-XA68_10024	gene-XA68_10024	XA68_10024	LAZP02000001.1:70539-71343	q1	q2	OK	126.065	102.701	-0.295726	-0.682401	0.48185	0.99586	no
gene-XA68_10025	gene-XA68_10025	XA68_10025	LAZP02000001.1:72485-77327	q1	q2	OK	60.931	76.3869	0.326149	0.744659	0.4517	0.99586	no
gene-XA68_10026	gene-XA68_10026	XA68_10026	LAZP02000001.1:78584-79683	q1	q2	OK	60.2633	69.0405	0.196165	0.462154	0.6412	0.99586	no
gene-XA68_10027	gene-XA68_10027	XA68_10027	LAZP02000001.1:81536-82682	q1	q2	OK	158.158	208.672	0.399874	1.00276	0.313	0.99586	no
gene-XA68_10028	gene-XA68_10028	XA68_10028	LAZP02000001.1:83685-84462	q1	q2	OK	46.0709	54.5172	0.242853	0.51758	0.5935	0.99586	no
gene-XA68_10029	gene-XA68_10029	XA68_10029	LAZP02000001.1:84565-84983	q1	q2	OK	24.174	18.533	-0.383365	-0.375264	0.70875	0.99586	no
gene-XA68_10030	gene-XA68_10030	XA68_10030	LAZP02000001.1:85450-88124	q1	q2	OK	16.9384	18.9121	0.159013	0.364825	0.71895	0.99586	no
gene-XA68_10031	gene-XA68_10031	XA68_10031	LAZP02000001.1:89964-90836	q1	q2	OK	106.562	48.7464	-1.12833	-2.40298	0.01985	0.718209	no
gene-XA68_10032	gene-XA68_10032	XA68_10032	LAZP02000001.1:90875-91502	q1	q2	OK	85.3647	44.7461	-0.931876	-1.97557	0.04595	0.99586	no
gene-XA68_10033	gene-XA68_10033	XA68_10033	LAZP02000001.1:5971-7052	q1	q2	OK	21.5824	32.0904	0.572283	1.07152	0.27505	0.99586	no
gene-XA68_10034	gene-XA68_10034	XA68_10034	LAZP02000001.1:92054-92741	q1	q2	OK	101.092	112.295	0.151621	0.343941	0.7296	0.99586	no
gene-XA68_10035	gene-XA68_10035	XA68_10035	LAZP02000001.1:95000-95267	q1	q2	OK	1.79222	4.42655	1.30443	0.557864	0.5638	0.99586	no
gene-XA68_10036	gene-XA68_10036	XA68_10036	LAZP02000001.1:96966-98825	q1	q2	OK	19.9324	33.0086	0.727729	1.60806	0.1073	0.99586	no
gene-XA68_10037	gene-XA68_10037	XA68_10037	LAZP02000001.1:99057-100533	q1	q2	OK	28.8555	29.6804	0.0406622	0.0850543	0.9303	0.99586	no
gene-XA68_10038	gene-XA68_10038	XA68_10038	LAZP02000001.1:100758-101574	q1	q2	OK	185.234	220.116	0.248913	0.619391	0.53645	0.99586	no
gene-XA68_10039	gene-XA68_10039	XA68_10039	LAZP02000001.1:102047-103538	q1	q2	OK	31.1597	37.1348	0.253089	0.579016	0.56635	0.99586	no
gene-XA68_10040	gene-XA68_10040	XA68_10040	LAZP02000001.1:103956-106446	q1	q2	OK	9.77528	7.39838	-0.401927	-0.787171	0.4287	0.99586	no
gene-XA68_10041	gene-XA68_10041	XA68_10041	LAZP02000001.1:108682-108979	q1	q2	OK	104.717	33.6246	-1.63891	-1.93219	0.07235	0.99586	no
gene-XA68_10042	gene-XA68_10042	XA68_10042	LAZP02000001.1:110595-112913	q1	q2	OK	451.94	604.823	0.420381	0.738434	0.458	0.99586	no
gene-XA68_10043	gene-XA68_10043	XA68_10043	LAZP02000001.1:114427-116797	q1	q2	OK	109.579	100.073	-0.130922	-0.309887	0.7573	0.99586	no
gene-XA68_10044	gene-XA68_10044	XA68_10044	LAZP02000001.1:7259-9293	q1	q2	OK	65.7171	61.194	-0.102879	-0.255743	0.80165	0.99586	no
gene-XA68_10045	gene-XA68_10045	XA68_10045	LAZP02000001.1:117702-120294	q1	q2	OK	57.7002	68.193	0.241048	0.600039	0.5522	0.99586	no
gene-XA68_10046	gene-XA68_10046	XA68_10046	LAZP02000001.1:121766-123209	q1	q2	OK	102.652	111.511	0.119427	0.297322	0.7659	0.99586	no
gene-XA68_10047	gene-XA68_10047	XA68_10047	LAZP02000001.1:123775-125730	q1	q2	OK	105.605	65.4248	-0.690768	-1.69905	0.093	0.99586	no
gene-XA68_10048	gene-XA68_10048	XA68_10048	LAZP02000001.1:126923-129637	q1	q2	OK	88.356	95.2985	0.109126	0.264571	0.7897	0.99586	no
gene-XA68_10049	gene-XA68_10049	XA68_10049	LAZP02000001.1:130409-131666	q1	q2	OK	237.104	316.997	0.418947	1.00403	0.3073	0.99586	no
gene-XA68_10050	gene-XA68_10050	XA68_10050	LAZP02000001.1:132466-134065	q1	q2	OK	53.5008	42.3127	-0.33847	-0.827825	0.4062	0.99586	no
gene-XA68_10051	gene-XA68_10051	XA68_10051	LAZP02000001.1:135952-136782	q1	q2	OK	161.877	116.382	-0.476032	-1.18316	0.23535	0.99586	no
gene-XA68_10052	gene-XA68_10052	XA68_10052	LAZP02000001.1:137802-141208	q1	q2	OK	30.9969	25.6428	-0.27357	-0.676483	0.4954	0.99586	no
gene-XA68_10053	gene-XA68_10053	XA68_10053	LAZP02000001.1:143252-144863	q1	q2	OK	57.9801	65.61	0.178358	0.438142	0.65685	0.99586	no
gene-XA68_10054	gene-XA68_10054	XA68_10054	LAZP02000001.1:145530-146750	q1	q2	OK	90.3625	105.904	0.228961	0.558468	0.578	0.99586	no
gene-XA68_10055	gene-XA68_10055	XA68_10055	LAZP02000001.1:9386-11722	q1	q2	OK	2.97703	5.13023	0.785152	1.06838	0.2842	0.99586	no
gene-XA68_10056	gene-XA68_10056	XA68_10056	LAZP02000001.1:148707-149688	q1	q2	OK	29.671	36.2506	0.288954	0.559647	0.57635	0.99586	no
gene-XA68_10057	gene-XA68_10057	XA68_10057	LAZP02000001.1:150185-153575	q1	q2	OK	31.3467	42.9162	0.453206	1.12759	0.262	0.99586	no
gene-XA68_10058	gene-XA68_10058	XA68_10058	LAZP02000001.1:154190-155335	q1	q2	OK	267.243	265.63	-0.00873459	-0.021303	0.9828	0.99586	no
gene-XA68_10059	gene-XA68_10059	XA68_10059	LAZP02000001.1:156044-156750	q1	q2	OK	174.644	223.186	0.353824	0.846138	0.39495	0.99586	no
gene-XA68_10060	gene-XA68_10060	XA68_10060	LAZP02000001.1:158079-161899	q1	q2	OK	50.7698	49.0839	-0.0487209	-0.117781	0.904	0.99586	no
gene-XA68_10061	gene-XA68_10061	XA68_10061	LAZP02000001.1:165516-167359	q1	q2	OK	22.7284	22.6444	-0.0053401	-0.0111955	0.9912	0.997188	no
gene-XA68_10062	gene-XA68_10062	XA68_10062	LAZP02000001.1:13656-14766	q1	q2	OK	36.896	33.8321	-0.125073	-0.252035	0.79795	0.99586	no
gene-XA68_10063	gene-XA68_10063	XA68_10063	LAZP02000001.1:15376-16033	q1	q2	OK	64.5797	67.4765	0.063304	0.131422	0.8947	0.99586	no
gene-XA68_10064	gene-XA68_10064	XA68_10064	LAZP02000001.1:16597-19019	q1	q2	OK	29.8748	23.1382	-0.368655	-0.844075	0.39525	0.99586	no
gene-XA68_10065	gene-XA68_10065	XA68_10065	LAZP02000010.1:85552-86825	q1	q2	OK	138.928	137.43	-0.0156446	-0.0391324	0.96515	0.99586	no
gene-XA68_10066	gene-XA68_10066	XA68_10066	LAZP02000010.1:89023-91092	q1	q2	OK	110.43	93.3056	-0.243096	-0.603742	0.54135	0.99586	no
gene-XA68_10067	gene-XA68_10067	XA68_10067	LAZP02000010.1:91613-95671	q1	q2	OK	10.3721	16.3776	0.659011	1.54564	0.11965	0.99586	no
gene-XA68_10068	gene-XA68_10068	XA68_10068	LAZP02000010.1:96368-98398	q1	q2	OK	34.8498	25.2398	-0.465447	-1.05746	0.2956	0.99586	no
gene-XA68_10069	gene-XA68_10069	XA68_10069	LAZP02000010.1:437-2195	q1	q2	OK	90.0916	100.165	0.152907	0.382094	0.7036	0.99586	no
gene-XA68_10070	gene-XA68_10070	XA68_10070	LAZP02000010.1:2792-4576	q1	q2	OK	332.687	449.876	0.435363	0.846852	0.3894	0.99586	no
gene-XA68_10071	gene-XA68_10071	XA68_10071	LAZP02000010.1:5213-7658	q1	q2	OK	33.7951	30.2339	-0.160646	-0.401416	0.6872	0.99586	no
gene-XA68_10072	gene-XA68_10072	XA68_10072	LAZP02000010.1:7975-9010	q1	q2	OK	125.096	93.3786	-0.421869	-0.854443	0.39475	0.99586	no
gene-XA68_10073	gene-XA68_10073	XA68_10073	LAZP02000010.1:10062-13277	q1	q2	OK	172.882	148.732	-0.217071	-0.524763	0.5878	0.99586	no
gene-XA68_10074	gene-XA68_10074	XA68_10074	LAZP02000010.1:13987-14819	q1	q2	OK	80.7384	97.8631	0.277511	0.621905	0.5362	0.99586	no
gene-XA68_10075	gene-XA68_10075	XA68_10075	LAZP02000010.1:15050-18736	q1	q2	OK	20.6155	21.3927	0.0533922	0.133395	0.89125	0.99586	no
gene-XA68_10076	gene-XA68_10076	XA68_10076	LAZP02000010.1:19102-21058	q1	q2	OK	17.1086	17.5448	0.036319	0.0814768	0.93405	0.99586	no
gene-XA68_10077	gene-XA68_10077	XA68_10077	LAZP02000010.1:21200-22691	q1	q2	OK	17.0501	13.7716	-0.308087	-0.592661	0.55095	0.99586	no
gene-XA68_10078	gene-XA68_10078	XA68_10078	LAZP02000010.1:23544-23927	q1	q2	OK	45.0713	23.3649	-0.947864	-1.03828	0.31635	0.99586	no
gene-XA68_10079	gene-XA68_10079	XA68_10079	LAZP02000010.1:24428-25623	q1	q2	OK	62.38	65.8758	0.0786657	0.187582	0.8489	0.99586	no
gene-XA68_10080	gene-XA68_10080	XA68_10080	LAZP02000010.1:25985-27976	q1	q2	OK	21.7933	15.1239	-0.527058	-1.07163	0.265	0.99586	no
gene-XA68_10081	gene-XA68_10081	XA68_10081	LAZP02000010.1:28136-29035	q1	q2	OK	231.725	198.298	-0.224742	-0.544412	0.5844	0.99586	no
gene-XA68_10082	gene-XA68_10082	XA68_10082	LAZP02000010.1:29336-30266	q1	q2	OK	55.6615	54.7799	-0.0230313	-0.0495031	0.9599	0.99586	no
gene-XA68_10083	gene-XA68_10083	XA68_10083	LAZP02000010.1:30553-31570	q1	q2	OK	128.382	129.609	0.0137326	0.0341253	0.9721	0.99586	no
gene-XA68_10084	gene-XA68_10084	XA68_10084	LAZP02000010.1:32353-33612	q1	q2	OK	282.704	252.268	-0.164337	-0.384482	0.69505	0.99586	no
gene-XA68_10085	gene-XA68_10085	XA68_10085	LAZP02000010.1:35111-38084	q1	q2	OK	58.9782	97.6102	0.72685	1.7789	0.07435	0.99586	no
gene-XA68_10086	gene-XA68_10086	XA68_10086	LAZP02000010.1:39054-39514	q1	q2	OK	281.563	290.905	0.0470881	0.100784	0.9188	0.99586	no
gene-XA68_10087	gene-XA68_10087	XA68_10087	LAZP02000010.1:39957-41998	q1	q2	OK	11.919	16.1053	0.434265	0.825441	0.4186	0.99586	no
gene-XA68_10088	gene-XA68_10088	XA68_10088	LAZP02000010.1:43057-43741	q1	q2	OK	25.9145	39.0032	0.589832	0.9486	0.33945	0.99586	no
gene-XA68_10089	gene-XA68_10089	XA68_10089	LAZP02000010.1:43945-48225	q1	q2	OK	25.597	24.4024	-0.0689498	-0.171553	0.86265	0.99586	no
gene-XA68_10090	gene-XA68_10090	XA68_10090	LAZP02000010.1:49180-50372	q1	q2	OK	52.2536	61.6187	0.237837	0.541908	0.5873	0.99586	no
gene-XA68_10091	gene-XA68_10091	XA68_10091	LAZP02000010.1:50869-52271	q1	q2	OK	30.3161	28.5535	-0.0864156	-0.175466	0.8574	0.99586	no
gene-XA68_10092	gene-XA68_10092	XA68_10092	LAZP02000010.1:52306-52914	q1	q2	OK	47.5185	61.0119	0.360603	0.63362	0.52385	0.99586	no
gene-XA68_10093	gene-XA68_10093	XA68_10093	LAZP02000010.1:54204-56112	q1	q2	OK	6.10077	6.92953	0.183766	0.306956	0.7641	0.99586	no
gene-XA68_10094	gene-XA68_10094	XA68_10094	LAZP02000010.1:57178-58892	q1	q2	OK	48.5933	37.2414	-0.383852	-0.911111	0.364	0.99586	no
gene-XA68_10095	gene-XA68_10095	XA68_10095	LAZP02000010.1:60306-63093	q1	q2	OK	84.9643	64.5512	-0.396412	-0.97509	0.3212	0.99586	no
gene-XA68_10096	gene-XA68_10096	XA68_10096	LAZP02000010.1:63618-64618	q1	q2	OK	92.5986	115.499	0.318815	0.722433	0.4632	0.99586	no
gene-XA68_10097	gene-XA68_10097	XA68_10097	LAZP02000010.1:65513-68045	q1	q2	OK	136.976	148.877	0.120198	0.268527	0.7832	0.99586	no
gene-XA68_10098	gene-XA68_10098	XA68_10098	LAZP02000010.1:71522-71868	q1	q2	OK	16.6821	1.03277	-4.01372	-1.61685	0.2544	0.99586	no
gene-XA68_10099	gene-XA68_10099	XA68_10099	LAZP02000010.1:72277-73405	q1	q2	OK	59.9317	36.4913	-0.715767	-1.46838	0.13615	0.99586	no
gene-XA68_10100	gene-XA68_10100	XA68_10100	LAZP02000010.1:75503-77223	q1	q2	OK	125.082	140.067	0.163246	0.396184	0.68055	0.99586	no
gene-XA68_10101	gene-XA68_10101	XA68_10101	LAZP02000010.1:78198-79848	q1	q2	OK	2.68358	12.138	2.1773	3.26107	0.0029	0.240458	no
gene-XA68_10102	gene-XA68_10102	XA68_10102	LAZP02000010.1:82042-85003	q1	q2	OK	28.556	29.3631	0.0402147	0.100983	0.91685	0.99586	no
gene-XA68_10103	gene-XA68_10103	XA68_10103	LAZP02000100.1:858-2842	q1	q2	OK	13.175	10.8651	-0.278102	-0.57229	0.56755	0.99586	no
gene-XA68_10104	gene-XA68_10104	XA68_10104	LAZP02000100.1:4196-5542	q1	q2	OK	12.8271	7.28209	-0.816771	-1.29144	0.1942	0.99586	no
gene-XA68_10105	gene-XA68_10105	XA68_10105	LAZP02000100.1:7181-9155	q1	q2	OK	21.6795	19.3835	-0.161505	-0.354107	0.72005	0.99586	no
gene-XA68_10106	gene-XA68_10106	XA68_10106	LAZP02000100.1:9584-10403	q1	q2	OK	48.3972	57.2765	0.243021	0.491533	0.61355	0.99586	no
gene-XA68_10107	gene-XA68_10107	XA68_10107	LAZP02000100.1:10802-12607	q1	q2	OK	88.5596	108.464	0.292499	0.728167	0.46535	0.99586	no
gene-XA68_10108	gene-XA68_10108	XA68_10108	LAZP02000100.1:13395-15435	q1	q2	OK	7.04214	13.2647	0.91351	1.35973	0.17405	0.99586	no
gene-XA68_10109	gene-XA68_10109	XA68_10109	LAZP02000100.1:16008-16804	q1	q2	OK	121.043	160.797	0.409723	0.968666	0.3275	0.99586	no
gene-XA68_10110	gene-XA68_10110	XA68_10110	LAZP02000100.1:17580-18792	q1	q2	OK	31.9318	30.9573	-0.0447142	-0.0883757	0.92795	0.99586	no
gene-XA68_10111	gene-XA68_10111	XA68_10111	LAZP02000100.1:19382-20603	q1	q2	OK	48.2043	36.568	-0.398581	-0.891377	0.35705	0.99586	no
gene-XA68_10112	gene-XA68_10112	XA68_10112	LAZP02000100.1:20641-23907	q1	q2	OK	24.4705	22.3135	-0.13313	-0.329361	0.74265	0.99586	no
gene-XA68_10113	gene-XA68_10113	XA68_10113	LAZP02000100.1:25340-26338	q1	q2	OK	219.353	147.415	-0.573375	-1.42516	0.15035	0.99586	no
gene-XA68_10114	gene-XA68_10114	XA68_10114	LAZP02000100.1:26962-32107	q1	q2	OK	83.7374	103.984	0.312411	0.662651	0.49825	0.99586	no
gene-XA68_10115	gene-XA68_10115	XA68_10115	LAZP02000100.1:32372-32630	q1	q2	OK	3.0096	0.848286	-1.82695	-0.667489	0.47315	0.99586	no
gene-XA68_10116	gene-XA68_10116	XA68_10116	LAZP02000100.1:35376-37023	q1	q2	OK	146.623	192.795	0.394958	0.950828	0.33845	0.99586	no
gene-XA68_10117	gene-XA68_10117	XA68_10117	LAZP02000100.1:37519-38111	q1	q2	OK	45.7302	47.6009	0.0578401	0.0891817	0.92635	0.99586	no
gene-XA68_10118	gene-XA68_10118	XA68_10118	LAZP02000100.1:38507-40819	q1	q2	OK	40.8968	35.1428	-0.218759	-0.540194	0.5793	0.99586	no
gene-XA68_10119	gene-XA68_10119	XA68_10119	LAZP02000100.1:43581-45228	q1	q2	OK	127.96	120.783	-0.0832725	-0.206263	0.833	0.99586	no
gene-XA68_10120	gene-XA68_10120	XA68_10120	LAZP02000999.1:543-1255	q1	q2	OK	22.0474	46.7946	1.08574	1.72059	0.08495	0.99586	no
gene-XA68_10121	gene-XA68_10121	XA68_10121	LAZP02000999.1:2556-4462	q1	q2	OK	54.9346	54.3565	-0.0152626	-0.0378772	0.96855	0.99586	no
gene-XA68_10122	gene-XA68_10122	XA68_10122	LAZP02001000.1:1726-2090	q1	q2	OK	34.364	23.4855	-0.549129	-0.689478	0.4974	0.99586	no
gene-XA68_10123	gene-XA68_10123	XA68_10123	LAZP02001001.1:1074-3077	q1	q2	OK	3.56666	3.55107	-0.00631913	-0.0084027	0.984	0.99586	no
gene-XA68_10124	gene-XA68_10124	XA68_10124	LAZP02001002.1:1117-2506	q1	q2	OK	495.097	412.032	-0.264952	-0.531851	0.587	0.99586	no
gene-XA68_10125	gene-XA68_10125	XA68_10125	LAZP02001002.1:2955-4452	q1	q2	OK	422.653	365.277	-0.210483	-0.425345	0.67065	0.99586	no
gene-XA68_10126	gene-XA68_10126	XA68_10126	LAZP02001004.1:1125-1984	q1	q2	OK	44.8756	47.4388	0.0801361	0.156567	0.8739	0.99586	no
gene-XA68_10127	gene-XA68_10127	XA68_10127	LAZP02001004.1:3595-4342	q1	q2	OK	19.6994	16.8834	-0.22254	-0.375924	0.70775	0.99586	no
gene-XA68_10128	gene-XA68_10128	XA68_10128	LAZP02001005.1:744-2994	q1	q2	OK	77.805	56.9431	-0.450343	-1.11646	0.26845	0.99586	no
gene-XA68_10129	gene-XA68_10129	XA68_10129	LAZP02001005.1:3426-4163	q1	q2	OK	4229.79	3268.32	-0.372035	-0.814013	0.4105	0.99586	no
gene-XA68_10130	gene-XA68_10130	XA68_10130	LAZP02001006.1:532-1006	q1	q2	OK	2.35172	0.682059	-1.78575	-0.670184	0.462	0.99586	no
gene-XA68_10131	gene-XA68_10131	XA68_10131	LAZP02001006.1:1607-2966	q1	q2	OK	152.359	190.139	0.319579	0.795077	0.4254	0.99586	no
gene-XA68_10132	gene-XA68_10132	XA68_10132	LAZP02001007.1:1897-2592	q1	q2	OK	45.0839	37.1036	-0.281052	-0.494601	0.62245	0.99586	no
gene-XA68_10133	gene-XA68_10133	XA68_10133	LAZP02001007.1:2772-3681	q1	q2	OK	31.3583	27.9153	-0.16779	-0.309746	0.75495	0.99586	no
gene-XA68_10134	gene-XA68_10134	XA68_10134	LAZP02001008.1:1181-1656	q1	q2	OK	11.9848	7.81761	-0.616412	-0.634481	0.5215	0.99586	no
gene-XA68_10135	gene-XA68_10135	XA68_10135	LAZP02001008.1:2721-4505	q1	q2	OK	2.07179	3.45591	0.738191	0.783467	0.4486	0.99586	no
gene-XA68_10136	gene-XA68_10136	XA68_10136	LAZP02000101.1:924-3153	q1	q2	OK	4.9036	3.49749	-0.487521	-0.740268	0.44855	0.99586	no
gene-XA68_10137	gene-XA68_10137	XA68_10137	LAZP02000101.1:3212-4227	q1	q2	OK	4.41193	8.53998	0.952823	1.17731	0.2536	0.99586	no
gene-XA68_10138	gene-XA68_10138	XA68_10138	LAZP02000101.1:9495-11449	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10139	gene-XA68_10139	XA68_10139	LAZP02000101.1:12415-13201	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10140	gene-XA68_10140	XA68_10140	LAZP02000101.1:14696-17725	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10141	gene-XA68_10141	XA68_10141	LAZP02000101.1:17796-18761	q1	q2	NOTEST	0.761984	0.952056	0.321286	0	1	1	no
gene-XA68_10142	gene-XA68_10142	XA68_10142	LAZP02000101.1:21373-23369	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10143	gene-XA68_10143	XA68_10143	LAZP02000101.1:24485-25812	q1	q2	OK	93.0997	101.402	0.123241	0.305053	0.7576	0.99586	no
gene-XA68_10144	gene-XA68_10144	XA68_10144	LAZP02000101.1:25983-26628	q1	q2	OK	50.1643	88.3677	0.816858	1.58173	0.1164	0.99586	no
gene-XA68_10145	gene-XA68_10145	XA68_10145	LAZP02000101.1:27201-28082	q1	q2	OK	308.119	344.929	0.162812	0.402325	0.6911	0.99586	no
gene-XA68_10146	gene-XA68_10146	XA68_10146	LAZP02000101.1:28665-29583	q1	q2	OK	0.809973	1.53006	0.917646	0.634913	0.54035	0.99586	no
gene-XA68_10147	gene-XA68_10147	XA68_10147	LAZP02000101.1:33956-35830	q1	q2	OK	4.55782	3.79107	-0.26574	-0.35753	0.7197	0.99586	no
gene-XA68_10148	gene-XA68_10148	XA68_10148	LAZP02000101.1:36317-38341	q1	q2	NOTEST	0.0757694	0.120775	0.672637	0	1	1	no
gene-XA68_10149	gene-XA68_10149	XA68_10149	LAZP02000101.1:41837-44384	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10150	gene-XA68_10150	XA68_10150	LAZP02001009.1:482-2304	q1	q2	OK	31.6495	28.3795	-0.15733	-0.375508	0.7047	0.99586	no
gene-XA68_10151	gene-XA68_10151	XA68_10151	LAZP02001009.1:3013-4274	q1	q2	OK	44.0563	28.9434	-0.606114	-1.27071	0.2	0.99586	no
gene-XA68_10152	gene-XA68_10152	XA68_10152	LAZP02001010.1:501-3965	q1	q2	OK	8.67878	10.5709	0.284537	0.620038	0.5368	0.99586	no
gene-XA68_10153	gene-XA68_10153	XA68_10153	LAZP02001010.1:4139-4478	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10154	gene-XA68_10154	XA68_10154	LAZP02001014.1:79-1554	q1	q2	OK	427.503	369.327	-0.211035	-0.45774	0.64145	0.99586	no
gene-XA68_10155	gene-XA68_10155	XA68_10155	LAZP02001016.1:828-2310	q1	q2	OK	52.8547	55.4581	0.069367	0.164746	0.87105	0.99586	no
gene-XA68_10156	gene-XA68_10156	XA68_10156	LAZP02001016.1:3238-3911	q1	q2	OK	333.302	339.178	0.0252108	0.0627094	0.94925	0.99586	no
gene-XA68_10157	gene-XA68_10157	XA68_10157	LAZP02001017.1:74-1558	q1	q2	OK	7.2014	3.11063	-1.21107	-1.61053	0.11275	0.99586	no
gene-XA68_10158	gene-XA68_10158	XA68_10158	LAZP02001018.1:275-3276	q1	q2	OK	19.4947	21.8948	0.167504	0.385983	0.69665	0.99586	no
gene-XA68_10159	gene-XA68_10159	XA68_10159	LAZP02000102.1:58-3054	q1	q2	OK	348.334	494.673	0.506004	0.882107	0.36215	0.99586	no
