test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-XA68_10000	gene-XA68_10000	XA68_10000	LAZP02000001.1:115-1058	q1	q2	OK	478.518	476.442	-0.00627266	-0.0178212	0.98615	0.998627	no
gene-XA68_10001	gene-XA68_10001	XA68_10001	LAZP02000001.1:19942-22307	q1	q2	OK	76.711	65.3161	-0.231994	-0.658814	0.5127	0.998627	no
gene-XA68_10002	gene-XA68_10002	XA68_10002	LAZP02000001.1:22396-23358	q1	q2	OK	116.149	76.954	-0.593914	-1.04433	0.3031	0.998627	no
gene-XA68_10003	gene-XA68_10003	XA68_10003	LAZP02000001.1:24353-26325	q1	q2	OK	13.8776	7.26557	-0.933614	-2.11808	0.03835	0.957544	no
gene-XA68_10004	gene-XA68_10004	XA68_10004	LAZP02000001.1:26853-27129	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10005	gene-XA68_10005	XA68_10005	LAZP02000001.1:27283-27791	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10006	gene-XA68_10006	XA68_10006	LAZP02000001.1:32087-32858	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10007	gene-XA68_10007	XA68_10007	LAZP02000001.1:34367-35747	q1	q2	OK	4.48053	5.52535	0.302398	0.430046	0.6664	0.998627	no
gene-XA68_10008	gene-XA68_10008	XA68_10008	LAZP02000001.1:36282-38834	q1	q2	OK	23.5652	22.4455	-0.0702318	-0.19138	0.84815	0.998627	no
gene-XA68_10009	gene-XA68_10009	XA68_10009	LAZP02000001.1:39450-40457	q1	q2	OK	24.8319	30.4853	0.295918	0.622468	0.53415	0.998627	no
gene-XA68_10010	gene-XA68_10010	XA68_10010	LAZP02000001.1:40729-41245	q1	q2	OK	12.5975	10.3573	-0.28249	-0.348138	0.7307	0.998627	no
gene-XA68_10011	gene-XA68_10011	XA68_10011	LAZP02000001.1:2194-3948	q1	q2	OK	276.47	300.941	0.122361	0.324448	0.7429	0.998627	no
gene-XA68_10012	gene-XA68_10012	XA68_10012	LAZP02000001.1:41308-42925	q1	q2	OK	7.99524	6.26206	-0.352504	-0.591147	0.55425	0.998627	no
gene-XA68_10013	gene-XA68_10013	XA68_10013	LAZP02000001.1:43789-46571	q1	q2	OK	25.7659	21.7969	-0.241339	-0.673211	0.4971	0.998627	no
gene-XA68_10014	gene-XA68_10014	XA68_10014	LAZP02000001.1:47141-48174	q1	q2	NOTEST	0.169484	0	-inf	0	1	1	no
gene-XA68_10015	gene-XA68_10015	XA68_10015	LAZP02000001.1:49357-50320	q1	q2	OK	10.6618	5.36909	-0.989699	-1.5889	0.12235	0.998627	no
gene-XA68_10016	gene-XA68_10016	XA68_10016	LAZP02000001.1:54317-55491	q1	q2	NOTEST	0.436629	0.604161	0.468525	0	1	1	no
gene-XA68_10017	gene-XA68_10017	XA68_10017	LAZP02000001.1:56197-57287	q1	q2	NOTEST	0.158176	0	-inf	0	1	1	no
gene-XA68_10018	gene-XA68_10018	XA68_10018	LAZP02000001.1:60918-62274	q1	q2	NOTEST	0.353575	0	-inf	0	1	1	no
gene-XA68_10019	gene-XA68_10019	XA68_10019	LAZP02000001.1:63626-64415	q1	q2	OK	1.68088	0	-inf	-nan	0.00525	0.382431	no
gene-XA68_10020	gene-XA68_10020	XA68_10020	LAZP02000001.1:64994-65506	q1	q2	OK	161.342	93.6554	-0.784691	-1.70246	0.09075	0.998627	no
gene-XA68_10021	gene-XA68_10021	XA68_10021	LAZP02000001.1:67310-67967	q1	q2	OK	55.4192	38.8751	-0.511542	-1.08753	0.2823	0.998627	no
gene-XA68_10022	gene-XA68_10022	XA68_10022	LAZP02000001.1:4155-5479	q1	q2	OK	23.1034	17.3043	-0.416971	-0.970286	0.3254	0.998627	no
gene-XA68_10023	gene-XA68_10023	XA68_10023	LAZP02000001.1:68272-69004	q1	q2	OK	74.5023	61.4251	-0.278455	-0.713141	0.47405	0.998627	no
gene-XA68_10024	gene-XA68_10024	XA68_10024	LAZP02000001.1:70539-71343	q1	q2	OK	122.467	156.506	0.353826	0.9879	0.3194	0.998627	no
gene-XA68_10025	gene-XA68_10025	XA68_10025	LAZP02000001.1:72485-77327	q1	q2	OK	59.1922	63.4742	0.100764	0.277007	0.7813	0.998627	no
gene-XA68_10026	gene-XA68_10026	XA68_10026	LAZP02000001.1:78584-79683	q1	q2	OK	58.5446	49.9019	-0.230442	-0.63396	0.5249	0.998627	no
gene-XA68_10027	gene-XA68_10027	XA68_10027	LAZP02000001.1:81536-82682	q1	q2	OK	153.646	142.076	-0.112949	-0.320098	0.7501	0.998627	no
gene-XA68_10028	gene-XA68_10028	XA68_10028	LAZP02000001.1:83685-84462	q1	q2	OK	44.7567	41.6914	-0.102353	-0.255053	0.7981	0.998627	no
gene-XA68_10029	gene-XA68_10029	XA68_10029	LAZP02000001.1:84565-84983	q1	q2	OK	23.4838	18.3269	-0.357704	-0.373443	0.7131	0.998627	no
gene-XA68_10030	gene-XA68_10030	XA68_10030	LAZP02000001.1:85450-88124	q1	q2	OK	16.4551	34.659	1.07469	2.97729	0.00325	0.303588	no
gene-XA68_10031	gene-XA68_10031	XA68_10031	LAZP02000001.1:89964-90836	q1	q2	OK	103.522	258.618	1.32089	3.70656	0.00035	0.0771944	no
gene-XA68_10032	gene-XA68_10032	XA68_10032	LAZP02000001.1:90875-91502	q1	q2	OK	82.9244	274.163	1.72516	4.769	5e-05	0.0172609	yes
gene-XA68_10033	gene-XA68_10033	XA68_10033	LAZP02000001.1:5971-7052	q1	q2	OK	20.9671	18.9819	-0.143505	-0.293917	0.7719	0.998627	no
gene-XA68_10034	gene-XA68_10034	XA68_10034	LAZP02000001.1:92054-92741	q1	q2	OK	98.2054	103.509	0.0758851	0.205696	0.83615	0.998627	no
gene-XA68_10035	gene-XA68_10035	XA68_10035	LAZP02000001.1:95000-95267	q1	q2	OK	1.74117	4.65965	1.42016	0.584244	0.5346	0.998627	no
gene-XA68_10036	gene-XA68_10036	XA68_10036	LAZP02000001.1:96966-98825	q1	q2	OK	19.3641	23.5806	0.284218	0.744351	0.45985	0.998627	no
gene-XA68_10037	gene-XA68_10037	XA68_10037	LAZP02000001.1:99057-100533	q1	q2	OK	28.0319	19.8995	-0.494337	-1.17952	0.2372	0.998627	no
gene-XA68_10038	gene-XA68_10038	XA68_10038	LAZP02000001.1:100758-101574	q1	q2	OK	179.956	180.734	0.00622513	0.0175125	0.9865	0.998627	no
gene-XA68_10039	gene-XA68_10039	XA68_10039	LAZP02000001.1:102047-103538	q1	q2	OK	30.2704	33.0834	0.1282	0.347299	0.72285	0.998627	no
gene-XA68_10040	gene-XA68_10040	XA68_10040	LAZP02000001.1:103956-106446	q1	q2	OK	9.49655	6.61861	-0.520875	-1.17716	0.2396	0.998627	no
gene-XA68_10041	gene-XA68_10041	XA68_10041	LAZP02000001.1:108682-108979	q1	q2	OK	101.735	40.1926	-1.33981	-1.90314	0.062	0.998627	no
gene-XA68_10042	gene-XA68_10042	XA68_10042	LAZP02000001.1:110595-112913	q1	q2	OK	439.042	428.854	-0.0338711	-0.0839162	0.92915	0.998627	no
gene-XA68_10043	gene-XA68_10043	XA68_10043	LAZP02000001.1:114427-116797	q1	q2	OK	106.454	118.138	0.150242	0.418859	0.6689	0.998627	no
gene-XA68_10044	gene-XA68_10044	XA68_10044	LAZP02000001.1:7259-9293	q1	q2	OK	63.8434	70.1634	0.136183	0.385104	0.69805	0.998627	no
gene-XA68_10045	gene-XA68_10045	XA68_10045	LAZP02000001.1:117702-120294	q1	q2	OK	56.0552	74.6809	0.413889	1.17377	0.2414	0.998627	no
gene-XA68_10046	gene-XA68_10046	XA68_10046	LAZP02000001.1:121766-123209	q1	q2	OK	99.7255	108.968	0.127871	0.361677	0.71095	0.998627	no
gene-XA68_10047	gene-XA68_10047	XA68_10047	LAZP02000001.1:123775-125730	q1	q2	OK	102.591	144.306	0.492228	1.39564	0.1591	0.998627	no
gene-XA68_10048	gene-XA68_10048	XA68_10048	LAZP02000001.1:126923-129637	q1	q2	OK	85.8356	110.083	0.358941	1.00234	0.31915	0.998627	no
gene-XA68_10049	gene-XA68_10049	XA68_10049	LAZP02000001.1:130409-131666	q1	q2	OK	230.339	217.623	-0.0819283	-0.231264	0.8149	0.998627	no
gene-XA68_10050	gene-XA68_10050	XA68_10050	LAZP02000001.1:132466-134065	q1	q2	OK	51.9747	77.0302	0.567615	1.60363	0.10985	0.998627	no
gene-XA68_10051	gene-XA68_10051	XA68_10051	LAZP02000001.1:135952-136782	q1	q2	OK	157.257	272.984	0.795697	2.2516	0.02655	0.864996	no
gene-XA68_10052	gene-XA68_10052	XA68_10052	LAZP02000001.1:137802-141208	q1	q2	OK	30.1123	51.9158	0.785821	2.22399	0.02875	0.864996	no
gene-XA68_10053	gene-XA68_10053	XA68_10053	LAZP02000001.1:143252-144863	q1	q2	OK	56.3261	53.9201	-0.0629813	-0.176196	0.85665	0.998627	no
gene-XA68_10054	gene-XA68_10054	XA68_10054	LAZP02000001.1:145530-146750	q1	q2	OK	87.7898	83.5846	-0.0708167	-0.197907	0.84245	0.998627	no
gene-XA68_10055	gene-XA68_10055	XA68_10055	LAZP02000001.1:9386-11722	q1	q2	OK	2.89206	2.44454	-0.242535	-0.325388	0.74255	0.998627	no
gene-XA68_10056	gene-XA68_10056	XA68_10056	LAZP02000001.1:148707-149688	q1	q2	OK	28.8249	22.2496	-0.373538	-0.806569	0.4163	0.998627	no
gene-XA68_10057	gene-XA68_10057	XA68_10057	LAZP02000001.1:150185-153575	q1	q2	OK	30.4524	36.185	0.248832	0.703214	0.48155	0.998627	no
gene-XA68_10058	gene-XA68_10058	XA68_10058	LAZP02000001.1:154190-155335	q1	q2	OK	259.621	281.604	0.117262	0.329208	0.73785	0.998627	no
gene-XA68_10059	gene-XA68_10059	XA68_10059	LAZP02000001.1:156044-156750	q1	q2	OK	169.651	145.564	-0.220919	-0.61264	0.5305	0.998627	no
gene-XA68_10060	gene-XA68_10060	XA68_10060	LAZP02000001.1:158079-161899	q1	q2	OK	49.3209	52.7475	0.0969031	0.272372	0.7805	0.998627	no
gene-XA68_10061	gene-XA68_10061	XA68_10061	LAZP02000001.1:165516-167359	q1	q2	OK	22.0796	18.0919	-0.287366	-0.709988	0.46385	0.998627	no
gene-XA68_10062	gene-XA68_10062	XA68_10062	LAZP02000001.1:13656-14766	q1	q2	OK	35.8433	37.9832	0.0836563	0.203934	0.83745	0.998627	no
gene-XA68_10063	gene-XA68_10063	XA68_10063	LAZP02000001.1:15376-16033	q1	q2	OK	62.7352	68.8809	0.134828	0.334548	0.7419	0.998627	no
gene-XA68_10064	gene-XA68_10064	XA68_10064	LAZP02000001.1:16597-19019	q1	q2	OK	29.0228	27.8616	-0.0589072	-0.164146	0.8691	0.998627	no
gene-XA68_10065	gene-XA68_10065	XA68_10065	LAZP02000010.1:85552-86825	q1	q2	OK	134.964	134.866	-0.00104702	-0.00296595	0.99795	0.998627	no
gene-XA68_10066	gene-XA68_10066	XA68_10066	LAZP02000010.1:89023-91092	q1	q2	OK	107.28	135.407	0.335917	0.950697	0.33495	0.998627	no
gene-XA68_10067	gene-XA68_10067	XA68_10067	LAZP02000010.1:91613-95671	q1	q2	OK	10.0759	17.7112	0.813752	2.22824	0.0268	0.864996	no
gene-XA68_10068	gene-XA68_10068	XA68_10068	LAZP02000010.1:96368-98398	q1	q2	OK	33.855	30.2449	-0.162676	-0.450539	0.6529	0.998627	no
gene-XA68_10069	gene-XA68_10069	XA68_10069	LAZP02000010.1:437-2195	q1	q2	OK	87.5225	92.9669	0.0870631	0.247191	0.80415	0.998627	no
gene-XA68_10070	gene-XA68_10070	XA68_10070	LAZP02000010.1:2792-4576	q1	q2	OK	323.195	388.604	0.265893	0.684029	0.4889	0.998627	no
gene-XA68_10071	gene-XA68_10071	XA68_10071	LAZP02000010.1:5213-7658	q1	q2	OK	32.8301	34.8108	0.0845145	0.238426	0.80455	0.998627	no
gene-XA68_10072	gene-XA68_10072	XA68_10072	LAZP02000010.1:7975-9010	q1	q2	OK	121.531	113.603	-0.0973189	-0.238874	0.80395	0.998627	no
gene-XA68_10073	gene-XA68_10073	XA68_10073	LAZP02000010.1:10062-13277	q1	q2	OK	167.947	234.267	0.480145	1.3289	0.1885	0.998627	no
gene-XA68_10074	gene-XA68_10074	XA68_10074	LAZP02000010.1:13987-14819	q1	q2	OK	78.435	82.6842	0.0761143	0.204496	0.83625	0.998627	no
gene-XA68_10075	gene-XA68_10075	XA68_10075	LAZP02000010.1:15050-18736	q1	q2	OK	20.0275	25.6833	0.358851	1.01304	0.3172	0.998627	no
gene-XA68_10076	gene-XA68_10076	XA68_10076	LAZP02000010.1:19102-21058	q1	q2	OK	16.62	17.7407	0.0941368	0.251639	0.79955	0.998627	no
gene-XA68_10077	gene-XA68_10077	XA68_10077	LAZP02000010.1:21200-22691	q1	q2	OK	16.5634	14.5438	-0.187595	-0.429309	0.66915	0.998627	no
gene-XA68_10078	gene-XA68_10078	XA68_10078	LAZP02000010.1:23544-23927	q1	q2	OK	43.7901	39.269	-0.157214	-0.206382	0.83825	0.998627	no
gene-XA68_10079	gene-XA68_10079	XA68_10079	LAZP02000010.1:24428-25623	q1	q2	OK	60.5989	60.6664	0.00160693	0.00447552	0.9966	0.998627	no
gene-XA68_10080	gene-XA68_10080	XA68_10080	LAZP02000010.1:25985-27976	q1	q2	OK	21.172	12.1311	-0.803448	-1.91018	0.055	0.998627	no
gene-XA68_10081	gene-XA68_10081	XA68_10081	LAZP02000010.1:28136-29035	q1	q2	OK	225.113	217.33	-0.0507571	-0.14225	0.88655	0.998627	no
gene-XA68_10082	gene-XA68_10082	XA68_10082	LAZP02000010.1:29336-30266	q1	q2	OK	54.0723	51.037	-0.0833441	-0.21484	0.8235	0.998627	no
gene-XA68_10083	gene-XA68_10083	XA68_10083	LAZP02000010.1:30553-31570	q1	q2	OK	124.72	141.147	0.178511	0.503129	0.61245	0.998627	no
gene-XA68_10084	gene-XA68_10084	XA68_10084	LAZP02000010.1:32353-33612	q1	q2	OK	274.642	233.323	-0.235223	-0.654353	0.5035	0.998627	no
gene-XA68_10085	gene-XA68_10085	XA68_10085	LAZP02000010.1:35111-38084	q1	q2	OK	57.2955	59.077	0.0441739	0.125498	0.901	0.998627	no
gene-XA68_10086	gene-XA68_10086	XA68_10086	LAZP02000010.1:39054-39514	q1	q2	OK	273.546	325.346	0.250192	0.658531	0.5047	0.998627	no
gene-XA68_10087	gene-XA68_10087	XA68_10087	LAZP02000010.1:39957-41998	q1	q2	OK	11.5791	9.02652	-0.359278	-0.754393	0.45295	0.998627	no
gene-XA68_10088	gene-XA68_10088	XA68_10088	LAZP02000010.1:43057-43741	q1	q2	OK	25.1773	25.2894	0.00640768	0.0113859	0.9875	0.998627	no
gene-XA68_10089	gene-XA68_10089	XA68_10089	LAZP02000010.1:43945-48225	q1	q2	OK	24.8663	22.994	-0.112936	-0.318924	0.74755	0.998627	no
gene-XA68_10090	gene-XA68_10090	XA68_10090	LAZP02000010.1:49180-50372	q1	q2	OK	50.7623	43.0911	-0.236367	-0.628127	0.5255	0.998627	no
gene-XA68_10091	gene-XA68_10091	XA68_10091	LAZP02000010.1:50869-52271	q1	q2	OK	29.4496	34.7177	0.237421	0.58441	0.5541	0.998627	no
gene-XA68_10092	gene-XA68_10092	XA68_10092	LAZP02000010.1:52306-52914	q1	q2	OK	46.1616	63.1499	0.452089	0.943442	0.34485	0.998627	no
gene-XA68_10093	gene-XA68_10093	XA68_10093	LAZP02000010.1:54204-56112	q1	q2	OK	5.92673	4.95954	-0.257031	-0.472455	0.6395	0.998627	no
gene-XA68_10094	gene-XA68_10094	XA68_10094	LAZP02000010.1:57178-58892	q1	q2	OK	47.2063	39.9473	-0.240883	-0.672162	0.49745	0.998627	no
gene-XA68_10095	gene-XA68_10095	XA68_10095	LAZP02000010.1:60306-63093	q1	q2	OK	82.5409	100.963	0.29064	0.816301	0.4088	0.998627	no
gene-XA68_10096	gene-XA68_10096	XA68_10096	LAZP02000010.1:63618-64618	q1	q2	OK	89.9588	111.759	0.313051	0.853625	0.3879	0.998627	no
gene-XA68_10097	gene-XA68_10097	XA68_10097	LAZP02000010.1:65513-68045	q1	q2	OK	133.071	127.523	-0.061444	-0.168893	0.8655	0.998627	no
gene-XA68_10098	gene-XA68_10098	XA68_10098	LAZP02000010.1:71522-71868	q1	q2	OK	16.2084	3.30327	-2.29477	-1.51205	0.17965	0.998627	no
gene-XA68_10099	gene-XA68_10099	XA68_10099	LAZP02000010.1:72277-73405	q1	q2	OK	58.223	35.5	-0.71377	-1.74948	0.0787	0.998627	no
gene-XA68_10100	gene-XA68_10100	XA68_10100	LAZP02000010.1:75503-77223	q1	q2	OK	121.513	126.246	0.0551221	0.156164	0.87385	0.998627	no
gene-XA68_10101	gene-XA68_10101	XA68_10101	LAZP02000010.1:78198-79848	q1	q2	OK	2.60696	0.568636	-2.19679	-2.09836	0.08195	0.998627	no
gene-XA68_10102	gene-XA68_10102	XA68_10102	LAZP02000010.1:82042-85003	q1	q2	OK	27.7421	27.3662	-0.0196802	-0.0555045	0.95585	0.998627	no
gene-XA68_10103	gene-XA68_10103	XA68_10103	LAZP02000100.1:858-2842	q1	q2	OK	12.7991	19.3573	0.596835	1.5395	0.12165	0.998627	no
gene-XA68_10104	gene-XA68_10104	XA68_10104	LAZP02000100.1:4196-5542	q1	q2	OK	12.4613	70.9891	2.51015	5.73751	5e-05	0.0172609	yes
gene-XA68_10105	gene-XA68_10105	XA68_10105	LAZP02000100.1:7181-9155	q1	q2	OK	21.0605	19.9341	-0.0792982	-0.209547	0.83225	0.998627	no
gene-XA68_10106	gene-XA68_10106	XA68_10106	LAZP02000100.1:9584-10403	q1	q2	OK	47.0157	56.0168	0.252718	0.615566	0.5326	0.998627	no
gene-XA68_10107	gene-XA68_10107	XA68_10107	LAZP02000100.1:10802-12607	q1	q2	OK	86.0333	116.158	0.433124	1.22797	0.2203	0.998627	no
gene-XA68_10108	gene-XA68_10108	XA68_10108	LAZP02000100.1:13395-15435	q1	q2	OK	6.84121	5.75395	-0.249699	-0.368575	0.7175	0.998627	no
gene-XA68_10109	gene-XA68_10109	XA68_10109	LAZP02000100.1:16008-16804	q1	q2	OK	117.591	123.183	0.0670218	0.186227	0.8533	0.998627	no
gene-XA68_10110	gene-XA68_10110	XA68_10110	LAZP02000100.1:17580-18792	q1	q2	OK	31.0192	52.2707	0.75284	1.8833	0.05715	0.998627	no
gene-XA68_10111	gene-XA68_10111	XA68_10111	LAZP02000100.1:19382-20603	q1	q2	OK	46.8289	68.8616	0.5563	1.53685	0.12	0.998627	no
gene-XA68_10112	gene-XA68_10112	XA68_10112	LAZP02000100.1:20641-23907	q1	q2	OK	23.7723	18.7883	-0.339449	-0.9512	0.3372	0.998627	no
gene-XA68_10113	gene-XA68_10113	XA68_10113	LAZP02000100.1:25340-26338	q1	q2	OK	213.104	231.403	0.118851	0.337105	0.731	0.998627	no
gene-XA68_10114	gene-XA68_10114	XA68_10114	LAZP02000100.1:26962-32107	q1	q2	OK	81.3494	93.2714	0.197304	0.531429	0.5889	0.998627	no
gene-XA68_10115	gene-XA68_10115	XA68_10115	LAZP02000100.1:32372-32630	q1	q2	OK	2.9237	0	-inf	-nan	0.10155	0.998627	no
gene-XA68_10116	gene-XA68_10116	XA68_10116	LAZP02000100.1:35376-37023	q1	q2	OK	142.445	135.451	-0.0726378	-0.206007	0.83375	0.998627	no
gene-XA68_10117	gene-XA68_10117	XA68_10117	LAZP02000100.1:37519-38111	q1	q2	OK	44.4247	50.8613	0.195205	0.345689	0.72895	0.998627	no
gene-XA68_10118	gene-XA68_10118	XA68_10118	LAZP02000100.1:38507-40819	q1	q2	OK	39.7299	48.0057	0.272982	0.768899	0.43475	0.998627	no
gene-XA68_10119	gene-XA68_10119	XA68_10119	LAZP02000100.1:43581-45228	q1	q2	OK	124.312	193.898	0.641329	1.79898	0.07235	0.998627	no
gene-XA68_10120	gene-XA68_10120	XA68_10120	LAZP02000999.1:543-1255	q1	q2	OK	21.4187	22.6277	0.0792214	0.126865	0.8998	0.998627	no
gene-XA68_10121	gene-XA68_10121	XA68_10121	LAZP02000999.1:2556-4462	q1	q2	OK	53.3687	45.6171	-0.226419	-0.635878	0.527	0.998627	no
gene-XA68_10122	gene-XA68_10122	XA68_10122	LAZP02001000.1:1726-2090	q1	q2	OK	33.3834	46.9557	0.492171	0.754231	0.44835	0.998627	no
gene-XA68_10123	gene-XA68_10123	XA68_10123	LAZP02001001.1:1074-3077	q1	q2	OK	3.46493	6.62179	0.934396	1.53348	0.1269	0.998627	no
gene-XA68_10124	gene-XA68_10124	XA68_10124	LAZP02001002.1:1117-2506	q1	q2	OK	480.968	689.915	0.52048	1.296	0.19275	0.998627	no
