test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
gene-XA68_10000	gene-XA68_10000	XA68_10000	LAZP02000001.1:115-1058	q1	q2	OK	479.743	223.268	-1.10348	-1.57495	0.12705	0.998719	no
gene-XA68_10001	gene-XA68_10001	XA68_10001	LAZP02000001.1:19942-22307	q1	q2	OK	76.9073	61.817	-0.315118	-0.452655	0.65445	0.998719	no
gene-XA68_10002	gene-XA68_10002	XA68_10002	LAZP02000001.1:22396-23358	q1	q2	OK	116.447	174.685	0.585086	0.562677	0.56275	0.998719	no
gene-XA68_10003	gene-XA68_10003	XA68_10003	LAZP02000001.1:24353-26325	q1	q2	OK	13.9132	5.72166	-1.28195	-1.28028	0.2113	0.998719	no
gene-XA68_10004	gene-XA68_10004	XA68_10004	LAZP02000001.1:26853-27129	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10005	gene-XA68_10005	XA68_10005	LAZP02000001.1:27283-27791	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10006	gene-XA68_10006	XA68_10006	LAZP02000001.1:32087-32858	q1	q2	NOTEST	0	0	0	0	1	1	no
gene-XA68_10007	gene-XA68_10007	XA68_10007	LAZP02000001.1:34367-35747	q1	q2	OK	4.49199	4.35246	-0.0455252	-0.0332338	0.97325	0.998719	no
gene-XA68_10008	gene-XA68_10008	XA68_10008	LAZP02000001.1:36282-38834	q1	q2	OK	23.6255	20.561	-0.200437	-0.271278	0.7823	0.998719	no
gene-XA68_10009	gene-XA68_10009	XA68_10009	LAZP02000001.1:39450-40457	q1	q2	OK	24.8954	40.9927	0.719487	0.789528	0.4205	0.998719	no
gene-XA68_10010	gene-XA68_10010	XA68_10010	LAZP02000001.1:40729-41245	q1	q2	OK	12.6297	18.1075	0.519763	0.367392	0.71935	0.998719	no
gene-XA68_10011	gene-XA68_10011	XA68_10011	LAZP02000001.1:2194-3948	q1	q2	OK	277.177	223.649	-0.309571	-0.417944	0.68195	0.998719	no
gene-XA68_10012	gene-XA68_10012	XA68_10012	LAZP02000001.1:41308-42925	q1	q2	OK	8.0157	9.02064	0.170401	0.149057	0.88135	0.998719	no
gene-XA68_10013	gene-XA68_10013	XA68_10013	LAZP02000001.1:43789-46571	q1	q2	OK	25.8318	19.6407	-0.395301	-0.554085	0.5763	0.998719	no
gene-XA68_10014	gene-XA68_10014	XA68_10014	LAZP02000001.1:47141-48174	q1	q2	NOTEST	0.169918	0	-inf	0	1	1	no
gene-XA68_10015	gene-XA68_10015	XA68_10015	LAZP02000001.1:49357-50320	q1	q2	OK	10.6891	1.83938	-2.53884	-1.65188	0.15055	0.998719	no
gene-XA68_10016	gene-XA68_10016	XA68_10016	LAZP02000001.1:54317-55491	q1	q2	NOTEST	0.437747	0	-inf	0	1	1	no
gene-XA68_10017	gene-XA68_10017	XA68_10017	LAZP02000001.1:56197-57287	q1	q2	NOTEST	0.15858	0	-inf	0	1	1	no
gene-XA68_10018	gene-XA68_10018	XA68_10018	LAZP02000001.1:60918-62274	q1	q2	NOTEST	0.35448	0	-inf	0	1	1	no
gene-XA68_10019	gene-XA68_10019	XA68_10019	LAZP02000001.1:63626-64415	q1	q2	OK	1.68518	0	-inf	-nan	0.02005	0.73519	no
gene-XA68_10020	gene-XA68_10020	XA68_10020	LAZP02000001.1:64994-65506	q1	q2	OK	161.755	39.1457	-2.04689	-1.79153	0.10465	0.998719	no
gene-XA68_10021	gene-XA68_10021	XA68_10021	LAZP02000001.1:67310-67967	q1	q2	OK	55.5611	11.4227	-2.28217	-1.96182	0.07005	0.911489	no
gene-XA68_10022	gene-XA68_10022	XA68_10022	LAZP02000001.1:4155-5479	q1	q2	OK	23.1625	8.31958	-1.47721	-1.4836	0.1387	0.998719	no
gene-XA68_10023	gene-XA68_10023	XA68_10023	LAZP02000001.1:68272-69004	q1	q2	OK	74.693	40.9973	-0.865443	-0.963824	0.3305	0.998719	no
gene-XA68_10024	gene-XA68_10024	XA68_10024	LAZP02000001.1:70539-71343	q1	q2	OK	122.781	300.504	1.2913	1.84016	0.075	0.915856	no
gene-XA68_10025	gene-XA68_10025	XA68_10025	LAZP02000001.1:72485-77327	q1	q2	OK	59.3437	73.5244	0.309127	0.423791	0.6649	0.998719	no
gene-XA68_10026	gene-XA68_10026	XA68_10026	LAZP02000001.1:78584-79683	q1	q2	OK	58.6944	23.625	-1.31291	-1.63623	0.11135	0.998719	no
gene-XA68_10027	gene-XA68_10027	XA68_10027	LAZP02000001.1:81536-82682	q1	q2	OK	154.039	166.94	0.11603	0.166322	0.8692	0.998719	no
gene-XA68_10028	gene-XA68_10028	XA68_10028	LAZP02000001.1:83685-84462	q1	q2	OK	44.8713	46.4655	0.0503675	0.0620169	0.9494	0.998719	no
gene-XA68_10029	gene-XA68_10029	XA68_10029	LAZP02000001.1:84565-84983	q1	q2	OK	23.5439	11.1728	-1.07537	-0.565589	0.6032	0.998719	no
gene-XA68_10030	gene-XA68_10030	XA68_10030	LAZP02000001.1:85450-88124	q1	q2	OK	16.4972	46.5141	1.49544	2.03248	0.05225	0.87969	no
gene-XA68_10031	gene-XA68_10031	XA68_10031	LAZP02000001.1:89964-90836	q1	q2	OK	103.787	289.038	1.47763	2.09571	0.0414	0.799964	no
gene-XA68_10032	gene-XA68_10032	XA68_10032	LAZP02000001.1:90875-91502	q1	q2	OK	83.1367	281.095	1.7575	2.41988	0.02235	0.73519	no
gene-XA68_10033	gene-XA68_10033	XA68_10033	LAZP02000001.1:5971-7052	q1	q2	OK	21.0208	10.6056	-0.986997	-0.906918	0.35265	0.998719	no
gene-XA68_10034	gene-XA68_10034	XA68_10034	LAZP02000001.1:92054-92741	q1	q2	OK	98.4568	113.683	0.207458	0.281543	0.781	0.998719	no
gene-XA68_10035	gene-XA68_10035	XA68_10035	LAZP02000001.1:95000-95267	q1	q2	OK	1.74563	12.2458	2.81047	1.08866	0.1496	0.998719	no
gene-XA68_10036	gene-XA68_10036	XA68_10036	LAZP02000001.1:96966-98825	q1	q2	OK	19.4137	55.5489	1.51669	1.98663	0.058	0.883947	no
gene-XA68_10037	gene-XA68_10037	XA68_10037	LAZP02000001.1:99057-100533	q1	q2	OK	28.1037	22.7759	-0.303252	-0.371608	0.7105	0.998719	no
gene-XA68_10038	gene-XA68_10038	XA68_10038	LAZP02000001.1:100758-101574	q1	q2	OK	180.417	227.736	0.336033	0.474792	0.63915	0.998719	no
gene-XA68_10039	gene-XA68_10039	XA68_10039	LAZP02000001.1:102047-103538	q1	q2	OK	30.3478	34.7925	0.197181	0.26726	0.78745	0.998719	no
gene-XA68_10040	gene-XA68_10040	XA68_10040	LAZP02000001.1:103956-106446	q1	q2	OK	9.52086	8.17975	-0.219035	-0.242302	0.8149	0.998719	no
gene-XA68_10041	gene-XA68_10041	XA68_10041	LAZP02000001.1:108682-108979	q1	q2	OK	101.995	1.66565	-5.93627	-2.58179	0.0611	0.892581	no
gene-XA68_10042	gene-XA68_10042	XA68_10042	LAZP02000001.1:110595-112913	q1	q2	OK	440.165	375.324	-0.22991	-0.302996	0.75325	0.998719	no
gene-XA68_10043	gene-XA68_10043	XA68_10043	LAZP02000001.1:114427-116797	q1	q2	OK	106.726	114.313	0.099076	0.138845	0.8825	0.998719	no
gene-XA68_10044	gene-XA68_10044	XA68_10044	LAZP02000001.1:7259-9293	q1	q2	OK	64.0068	62.7251	-0.0291814	-0.0412338	0.968	0.998719	no
gene-XA68_10045	gene-XA68_10045	XA68_10045	LAZP02000001.1:117702-120294	q1	q2	OK	56.1987	74.795	0.412404	0.588502	0.5647	0.998719	no
gene-XA68_10046	gene-XA68_10046	XA68_10046	LAZP02000001.1:121766-123209	q1	q2	OK	99.9808	170.571	0.770651	1.09015	0.2752	0.998719	no
