ID	Waveform	Period	Phase	Nadir	Tau	P
1.4078103402430175	cosine	24.0	2.0	12.0	0.4242424242424244	0.02742697317621316
1.1298595029853264	cosine	24.0	4.0	0.0	0.3636363636363638	0.04990853551146973
-0.56574517581969	cosine	24.0	16.0	12.0	0.45454545454545475	0.019834630913749846
0.8230369750548082	cosine	24.0	18.0	16.0	0.3333333333333335	0.06570102610411901
0.20690479400577752	cosine	24.0	20.0	0.0	0.6060606060606063	0.003044944233852819
1.9724356063441273	cosine	24.0	16.0	0.0	0.6969696969696972	0.0008043156973336818
0.26265052943855294	cosine	24.0	14.0	16.0	0.1818181818181819	0.20529080418760415
0.3060942578302349	cosine	24.0	22.0	0.0	0.4848484848484851	0.014106153084401886
1.6063154908377624	cosine	24.0	18.0	20.0	0.45454545454545475	0.019834630913749846
0.7954159098285521	cosine	24.0	14.0	0.0	0.6363636363636367	0.001988079806063042
-0.562265560326313	cosine	24.0	14.0	12.0	0.24242424242424254	0.1362855657955242
-0.9349301507984238	cosine	24.0	2.0	4.0	0.3939393939393941	0.037302414641954044
0.1705364043208219	cosine	24.0	6.0	4.0	0.3939393939393941	0.037302414641954044
0.7014313600171237	cosine	24.0	16.0	14.0	0.30303030303030315	0.08511721571435177
0.8045795849262454	cosine	24.0	16.0	14.0	0.3939393939393941	0.037302414641954044
0.1285895746590127	cosine	24.0	12.0	2.0	0.575757575757576	0.004583576838638997
1.0904304160484142	cosine	24.0	8.0	6.0	0.5151515151515154	0.00986438530634296
1.7661142473306506	cosine	24.0	6.0	2.0	0.30303030303030315	0.08511721571435177
1.0575882575080573	cosine	24.0	20.0	14.0	0.4242424242424244	0.02742697317621316
-0.4698101035982153	cosine	24.0	20.0	18.0	0.4848484848484851	0.014106153084401886
0.9426411967225257	cosine	24.0	10.0	8.0	0.45454545454545475	0.019834630913749846
-0.412557190556582	cosine	24.0	10.0	14.0	0.575757575757576	0.004583576838638997
1.5369178693501344	cosine	24.0	12.0	14.0	0.5151515151515154	0.00986438530634296
-0.4393964318165182	cosine	24.0	18.0	16.0	0.6060606060606063	0.003044944233852819
-1.405086738442975	cosine	24.0	12.0	10.0	0.4242424242424244	0.02742697317621316
1.1070993361682577	cosine	24.0	10.0	16.0	0.6363636363636367	0.001988079806063042
1.730981469353046	cosine	24.0	22.0	8.0	0.4848484848484851	0.014106153084401886
0.1621102575781579	cosine	24.0	2.0	10.0	0.6363636363636367	0.001988079806063042
0.5952129800265357	cosine	24.0	8.0	10.0	0.3939393939393941	0.037302414641954044
1.8910723481591223	cosine	24.0	22.0	4.0	0.5454545454545456	0.0067819162397311575
0.21364037422096885	cosine	24.0	0.0	22.0	0.3333333333333335	0.06570102610411901
-2.3172515262446516	cosine	24.0	20.0	14.0	0.4848484848484851	0.014106153084401886
1.1595910966529908	cosine	24.0	14.0	12.0	0.575757575757576	0.004583576838638997
0.5560936935306953	cosine	24.0	6.0	10.0	0.666666666666667	0.0012756406460599887
-2.026710124202071	cosine	24.0	16.0	14.0	0.3939393939393941	0.037302414641954044
0.8689297346567527	cosine	24.0	8.0	16.0	0.575757575757576	0.004583576838638997
-0.1758711564845745	cosine	24.0	22.0	20.0	0.45454545454545475	0.019834630913749846
-1.8492059922840351	cosine	24.0	14.0	10.0	0.4242424242424244	0.02742697317621316
0.19825698870200897	cosine	24.0	14.0	12.0	0.30303030303030315	0.08511721571435177
-0.8002623814061042	cosine	24.0	8.0	10.0	0.3939393939393941	0.037302414641954044
1.4188567411248607	cosine	24.0	14.0	10.0	0.3939393939393941	0.037302414641954044
1.3439674966311645	cosine	24.0	18.0	20.0	0.5454545454545456	0.0067819162397311575
0.38464603952609844	cosine	24.0	0.0	2.0	0.30303030303030315	0.08511721571435177
1.0114480270342585	cosine	24.0	16.0	20.0	0.575757575757576	0.004583576838638997
-1.872525384352681	cosine	24.0	0.0	22.0	0.3636363636363638	0.04990853551146973
-0.44242888274414144	cosine	24.0	20.0	22.0	0.6363636363636367	0.001988079806063042
