ID	Waveform	Period	Phase	Nadir	Tau	P
-0.02910924446896587	cosine	24.0	16.0	14.0	0.4242424242424244	0.02742697317621316
-3.2002297659829546	cosine	24.0	10.0	16.0	0.3939393939393941	0.037302414641954044
-0.03190245062854561	cosine	24.0	12.0	14.0	0.45454545454545475	0.019834630913749846
-0.15342850788508663	cosine	24.0	16.0	20.0	0.4848484848484851	0.014106153084401886
0.18134859787000837	cosine	24.0	14.0	16.0	0.3636363636363638	0.04990853551146973
0.6345476642353894	cosine	24.0	6.0	0.0	0.5151515151515154	0.00986438530634296
-1.1653702352476782	cosine	24.0	10.0	8.0	0.4848484848484851	0.014106153084401886
1.1324102711293393	cosine	24.0	8.0	10.0	0.3636363636363638	0.04990853551146973
0.25517371882546824	cosine	24.0	14.0	18.0	0.4848484848484851	0.014106153084401886
0.09830652834933314	cosine	24.0	16.0	12.0	0.3939393939393941	0.037302414641954044
0.4043953197835512	cosine	24.0	18.0	20.0	0.3939393939393941	0.037302414641954044
-0.201480043386833	cosine	24.0	18.0	0.0	0.6969696969696972	0.0008043156973336818
-1.4722222143224541	cosine	24.0	4.0	2.0	0.4848484848484851	0.014106153084401886
-0.38649377895235537	cosine	24.0	20.0	18.0	0.30303030303030315	0.08511721571435177
-1.3974319490350497	cosine	24.0	2.0	6.0	0.3636363636363638	0.04990853551146973
-0.8207223933233216	cosine	24.0	10.0	8.0	0.45454545454545475	0.019834630913749846
-0.36576551785253797	cosine	24.0	22.0	20.0	0.4242424242424244	0.02742697317621316
-0.566348459982238	cosine	24.0	20.0	14.0	0.4242424242424244	0.02742697317621316
1.439412686871029	cosine	24.0	18.0	20.0	0.3939393939393941	0.037302414641954044
1.603930218804714	cosine	24.0	4.0	6.0	0.5454545454545456	0.0067819162397311575
0.3709316902627831	cosine	24.0	10.0	8.0	0.24242424242424254	0.1362855657955242
-1.7241567269917804	cosine	24.0	18.0	20.0	0.3333333333333335	0.06570102610411901
-1.4531885354949383	cosine	24.0	8.0	2.0	0.3939393939393941	0.037302414641954044
-1.0660788432804467	cosine	24.0	18.0	16.0	0.575757575757576	0.004583576838638997
-2.1601068252531004	cosine	24.0	0.0	22.0	0.3333333333333335	0.06570102610411901
-1.795607421436801	cosine	24.0	18.0	14.0	0.24242424242424254	0.1362855657955242
0.6867578807231673	cosine	24.0	20.0	18.0	0.2727272727272728	0.10854448149943507
-0.553765871896051	cosine	24.0	10.0	18.0	0.24242424242424254	0.1362855657955242
-2.2238660693461294	cosine	24.0	0.0	6.0	0.6060606060606063	0.003044944233852819
-0.05181402737022697	cosine	24.0	10.0	8.0	0.6060606060606063	0.003044944233852819
0.6012489967155632	cosine	24.0	18.0	22.0	0.3939393939393941	0.037302414641954044
0.524528860258966	cosine	24.0	22.0	10.0	0.575757575757576	0.004583576838638997
