ID	Waveform	Period	Phase	Nadir	Tau	P
0.6334636526245444	cosine	8.0	8.0	4.0	0.16412198797244368	0.22880703942157304
-0.186517434203739	cosine	8.0	8.0	4.0	0.5744269579035529	0.004664793300056646
-1.29362645255489	cosine	8.0	4.0	8.0	0.12309149097933277	0.2887343362768522
-1.3993164273938246	cosine	8.0	4.0	8.0	0.2051524849655546	0.17658018306224965
-1.2575693102387233	cosine	8.0	4.0	8.0	0.32824397594488736	0.06869741815863946
-0.5636178943591063	cosine	8.0	4.0	8.0	0.3692744729379983	0.04733536431232834
-1.6353577017617709	cosine	8.0	4.0	8.0	0.12309149097933277	0.2887343362768522
1.1357821978695006	cosine	8.0	8.0	4.0	0.4103049699311092	0.03165889692990671
1.3401924628024908	cosine	8.0	8.0	4.0	0.04103049699311092	0.4263418441046652
-0.6409448250922686	cosine	8.0	4.0	8.0	0.2051524849655546	0.17658018306224965
-0.6360885085531609	cosine	8.0	8.0	4.0	0.533396460910442	0.007888379585036647
0.1642438334895966	cosine	8.0	8.0	4.0	0.32824397594488736	0.06869741815863946
0.015688705638275544	cosine	8.0	4.0	8.0	0.04103049699311092	0.4263418441046652
-0.05362310776586482	cosine	8.0	4.0	8.0	0.32824397594488736	0.06869741815863946
-1.2263664550204827	cosine	8.0	8.0	4.0	0.28721347895177646	0.09682322156234335
0.8416346516227211	cosine	8.0	8.0	4.0	0.16412198797244368	0.22880703942157304
-0.41628158363176154	cosine	8.0	4.0	8.0	0.08206099398622184	0.3551732881771512
-0.15518536660881024	cosine	8.0	8.0	4.0	0.16412198797244368	0.22880703942157304
0.735400772922372	cosine	8.0	4.0	8.0	0.12309149097933277	0.2887343362768522
-1.3250577367109762	cosine	8.0	4.0	8.0	0.12309149097933277	0.2887343362768522
-1.0764414115133771	cosine	8.0	8.0	4.0	0.4103049699311092	0.03165889692990671
-2.700802637250252	cosine	8.0	4.0	8.0	0.08206099398622184	0.3551732881771512
-0.3368948983990788	cosine	8.0	8.0	4.0	0.12309149097933277	0.2887343362768522
-0.2274134681124042	cosine	8.0	8.0	4.0	0.08206099398622184	0.3551732881771512
-0.19006249293028896	cosine	8.0	4.0	8.0	0.28721347895177646	0.09682322156234335
0.11399040988656889	cosine	8.0	8.0	4.0	0.08206099398622184	0.3551732881771512
1.1263832500775381	cosine	8.0	4.0	8.0	0.5744269579035529	0.004664793300056646
0.37885963672002276	cosine	8.0	8.0	4.0	0.12309149097933277	0.2887343362768522
0.07847536272463321	cosine	8.0	8.0	4.0	0.0	0.5
1.7574434902005116	cosine	8.0	4.0	8.0	0.04103049699311092	0.4263418441046652
0.6971854155253433	cosine	8.0	8.0	4.0	0.04103049699311092	0.4263418441046652
-0.07491005663912201	cosine	8.0	4.0	8.0	0.28721347895177646	0.09682322156234335
0.37447181292813286	cosine	8.0	8.0	4.0	0.04103049699311092	0.4263418441046652
-0.15772427318056895	cosine	8.0	4.0	8.0	0.4103049699311092	0.03165889692990671
-1.0656683268255385	cosine	8.0	8.0	4.0	0.24618298195866553	0.132602702653215
-1.0532224668156915	cosine	8.0	8.0	4.0	0.32824397594488736	0.06869741815863946
0.3096932426991896	cosine	8.0	8.0	4.0	0.12309149097933277	0.2887343362768522
-1.6421353423397143	cosine	8.0	8.0	4.0	0.2051524849655546	0.17658018306224965
3.1898591919775394	cosine	8.0	8.0	4.0	0.49236596391733106	0.012928792206995967
-0.2976261738001657	cosine	8.0	8.0	4.0	0.28721347895177646	0.09682322156234335
-0.2478842748051783	cosine	8.0	8.0	4.0	0.533396460910442	0.007888379585036647
1.1372735860857566	cosine	8.0	8.0	4.0	0.12309149097933277	0.2887343362768522
0.05756127813874801	cosine	8.0	4.0	8.0	0.2051524849655546	0.17658018306224965
0.8312019405710643	cosine	8.0	4.0	8.0	0.28721347895177646	0.09682322156234335
0.4077289698408703	cosine	8.0	4.0	8.0	0.4103049699311092	0.03165889692990671
-1.0172951072201708	cosine	8.0	4.0	8.0	0.32824397594488736	0.06869741815863946
1.4630805579707904	cosine	8.0	8.0	4.0	0.2051524849655546	0.17658018306224965
2.6329962578737693	cosine	8.0	8.0	4.0	0.04103049699311092	0.4263418441046652
-0.231745985630335	cosine	8.0	4.0	8.0	0.04103049699311092	0.4263418441046652
